time (UTC),temp (degC),qc_temp,do (mg/L),qc_do,salinity (ppt),qc_salinity
5/29/2023 0:05,13.5077,0,11.226,0,30.9992,0
5/29/2023 0:10,13.3275,0,11.727,0,30.8312,0
5/29/2023 0:15,13.3304,0,11.945,0,30.7732,0
5/29/2023 0:20,14.2403,0,12.24,0,30.5566,0
5/29/2023 0:25,14.3455,0,12.357,0,30.5757,0
5/29/2023 0:30,14.2449,0,12.529,0,30.8798,0
5/29/2023 0:35,14.5312,0,12.725,0,30.7804,0
5/29/2023 0:40,14.0178,0,12.817,0,30.9547,0
5/29/2023 0:45,13.89,0,12.805,0,30.9521,0
5/29/2023 0:50,13.6447,0,12.836,0,31.133,0
5/29/2023 0:55,13.8171,0,13.004,0,30.8539,0
5/29/2023 1:00,13.6758,0,13.135,0,30.9763,0
5/29/2023 1:05,13.4505,0,13.225,0,30.9288,0
5/29/2023 1:10,13.7207,0,13.29,0,30.7839,0
5/29/2023 1:15,13.2001,0,13.285,0,30.9827,0
5/29/2023 1:20,13.2654,0,13.207,0,30.8275,0
5/29/2023 1:25,13.0675,0,12.931,0,30.7846,0
5/29/2023 1:30,13.171,0,12.778,0,30.7803,0
5/29/2023 1:35,13.282,0,12.701,0,30.5903,0
5/29/2023 1:40,12.6557,0,12.692,0,30.9519,0
5/29/2023 1:45,12.7213,0,12.747,0,30.8741,0
5/29/2023 1:50,12.6387,0,12.593,0,30.8865,0
5/29/2023 1:55,12.4146,0,12.428,0,30.9119,0
5/29/2023 2:00,12.2557,0,12.095,0,30.7942,0
5/29/2023 2:05,11.9841,0,11.581,0,30.7207,0
5/29/2023 2:10,11.5861,0,11.075,0,30.8258,0
5/29/2023 2:15,11.3982,0,10.629,0,30.7669,0
5/29/2023 2:20,11.1683,0,10.242,0,30.7833,0
5/29/2023 2:25,11.0936,0,9.931,0,30.7209,0
5/29/2023 2:30,11.004,0,9.669,0,30.7289,0
5/29/2023 2:35,10.9732,0,9.546,0,30.7349,0
5/29/2023 2:40,10.9364,0,9.468,0,30.7351,0
5/29/2023 2:45,10.9196,0,9.4,0,30.7364,0
5/29/2023 2:50,10.888,0,9.362,0,30.7505,0
5/29/2023 2:55,10.8193,0,9.32,0,30.7741,0
5/29/2023 3:00,10.825,0,9.283,0,30.7495,0
5/29/2023 3:05,10.7642,0,9.236,0,30.7648,0
5/29/2023 3:10,10.728,0,9.18,0,30.7702,0
5/29/2023 3:15,10.6559,0,9.119,0,30.802,0
5/29/2023 3:20,10.62,0,9.064,0,30.8201,0
5/29/2023 3:25,10.6006,0,9.017,0,30.822,0
5/29/2023 3:30,10.5747,0,8.975,0,30.8358,0
5/29/2023 3:35,10.5601,0,8.942,0,30.8412,0
5/29/2023 3:40,10.5688,0,8.917,0,30.832,0
5/29/2023 3:45,10.5867,0,8.917,0,30.8352,0
5/29/2023 3:50,10.6384,0,8.951,0,30.8287,0
5/29/2023 3:55,10.6469,0,8.983,0,30.83,0
5/29/2023 4:00,10.7554,0,9.007,0,30.784,0
5/29/2023 4:05,10.7645,0,9.038,0,30.7764,0
5/29/2023 4:10,10.8336,0,9.083,0,30.7556,0
5/29/2023 4:15,10.9518,0,9.141,0,30.7041,0
5/29/2023 4:20,11.0042,0,9.216,0,30.6843,0
5/29/2023 4:25,11.0874,0,9.279,0,30.6459,0
5/29/2023 4:30,11.0619,0,9.333,0,30.6575,0
5/29/2023 4:35,11.2205,0,9.371,0,30.5907,0
5/29/2023 4:40,11.1813,0,9.447,0,30.6114,0
5/29/2023 4:45,11.2185,0,9.48,0,30.5975,0
5/29/2023 4:50,11.326,0,9.548,0,30.5353,0
5/29/2023 4:55,11.334,0,9.596,0,30.5562,0
5/29/2023 5:00,11.3806,0,9.647,0,30.5389,0
5/29/2023 5:05,11.3835,0,9.71,0,30.5493,0
5/29/2023 5:10,11.5342,0,9.737,0,30.47,0
5/29/2023 5:15,11.4812,0,9.798,0,30.505,0
5/29/2023 5:20,11.4489,0,9.754,0,30.5144,0
5/29/2023 5:25,11.5684,0,9.803,0,30.4611,0
5/29/2023 5:30,11.543,0,9.815,0,30.4779,0
5/29/2023 5:35,11.5415,0,9.813,0,30.4813,0
5/29/2023 5:40,11.5579,0,9.826,0,30.4745,0
5/29/2023 5:45,11.5661,0,9.866,0,30.4686,0
5/29/2023 5:50,11.5515,0,9.875,0,30.4761,0
5/29/2023 5:55,11.5636,0,9.855,0,30.4655,0
5/29/2023 6:00,11.5755,0,9.851,0,30.4619,0
5/29/2023 6:05,11.627,0,9.899,0,30.4308,0
5/29/2023 6:10,11.6022,0,9.94,0,30.4483,0
5/29/2023 6:15,11.6281,0,9.935,0,30.4307,0
5/29/2023 6:20,11.6182,0,9.932,0,30.4399,0
5/29/2023 6:25,11.6064,0,9.907,0,30.4444,0
5/29/2023 6:30,11.5916,0,9.894,0,30.4447,0
5/29/2023 6:35,11.6027,0,9.878,0,30.4446,0
5/29/2023 6:40,11.5959,0,9.843,0,30.438,0
5/29/2023 6:45,11.5923,0,9.835,0,30.4383,0
5/29/2023 6:50,11.5875,0,9.787,0,30.4408,0
5/29/2023 6:55,11.5898,0,9.753,0,30.436,0
5/29/2023 7:00,11.5874,0,9.724,0,30.4309,0
5/29/2023 7:05,11.5846,0,9.705,0,30.4316,0
5/29/2023 7:10,11.5806,0,9.678,0,30.4294,0
5/29/2023 7:15,11.5826,0,9.632,0,30.4283,0
5/29/2023 7:20,11.5809,0,9.598,0,30.4309,0
5/29/2023 7:25,11.5781,0,9.583,0,30.4309,0
5/29/2023 7:30,11.5741,0,9.56,0,30.4318,0
5/29/2023 7:35,11.5721,0,9.536,0,30.4342,0
5/29/2023 7:40,11.5677,0,9.521,0,30.4374,0
5/29/2023 7:45,11.5634,0,9.491,0,30.4354,0
5/29/2023 7:50,11.5671,0,9.448,0,30.4328,0
5/29/2023 7:55,11.5601,0,9.409,0,30.4369,0
5/29/2023 8:00,11.5589,0,9.344,0,30.4374,0
5/29/2023 8:05,11.5562,0,9.287,0,30.4385,0
5/29/2023 8:10,11.4446,0,9.254,0,30.5104,0
5/29/2023 8:15,11.4821,0,9.246,0,30.4301,0
5/29/2023 8:20,11.3466,0,9.249,0,30.5756,0
5/29/2023 8:25,11.301,0,9.306,0,30.697,0
5/29/2023 8:30,11.2876,0,9.359,0,30.7156,0
5/29/2023 8:35,11.2495,0,9.426,0,30.7876,0
5/29/2023 8:40,11.2506,0,9.502,0,30.8212,0
5/29/2023 8:45,11.4551,0,9.544,0,30.5393,0
5/29/2023 8:50,11.4507,0,9.533,0,30.5699,0
5/29/2023 8:55,11.4565,0,9.506,0,30.4991,0
5/29/2023 9:00,11.4758,0,9.473,0,30.5443,0
5/29/2023 9:05,11.4466,0,9.527,0,30.5752,0
5/29/2023 9:10,11.4107,0,9.515,0,30.6243,0
5/29/2023 9:15,11.3469,0,9.452,0,30.6721,0
5/29/2023 9:20,11.3292,0,9.373,0,30.702,0
5/29/2023 9:25,11.3256,0,9.309,0,30.7364,0
5/29/2023 9:30,11.3529,0,9.275,0,30.721,0
5/29/2023 9:35,11.3776,0,9.238,0,30.7085,0
5/29/2023 9:40,11.3835,0,9.19,0,30.7021,0
5/29/2023 9:45,11.3417,0,9.137,0,30.6761,0
5/29/2023 9:50,11.3209,0,9.072,0,30.6702,0
5/29/2023 9:55,11.3221,0,9.034,0,30.665,0
5/29/2023 10:00,11.3174,0,9.008,0,30.6574,0
5/29/2023 10:05,11.3167,0,8.996,0,30.6456,0
5/29/2023 10:10,11.3162,0,8.985,0,30.6437,0
5/29/2023 10:15,11.4073,0,8.981,0,30.6134,0
5/29/2023 10:20,11.4672,0,8.979,0,30.6366,0
5/29/2023 10:25,11.4966,0,8.975,0,30.6574,0
5/29/2023 10:30,11.4776,0,9.006,0,30.6822,0
5/29/2023 10:35,11.4664,0,9.148,0,30.7341,0
5/29/2023 10:40,11.4655,0,9.355,0,30.7586,0
5/29/2023 10:45,11.4627,0,9.494,0,30.7783,0
5/29/2023 10:50,11.4411,0,9.608,0,30.7807,0
5/29/2023 10:55,11.4537,0,9.671,0,30.7928,0
5/29/2023 11:00,11.4497,0,9.699,0,30.7925,0
5/29/2023 11:05,11.4348,0,9.693,0,30.7925,0
5/29/2023 11:10,11.424,0,9.679,0,30.7957,0
5/29/2023 11:15,11.4088,0,9.645,0,30.8036,0
5/29/2023 11:20,11.4026,0,9.626,0,30.7931,0
5/29/2023 11:25,11.3907,0,9.599,0,30.7978,0
5/29/2023 11:30,11.3983,0,9.58,0,30.7924,0
5/29/2023 11:35,11.3979,0,9.538,0,30.7935,0
5/29/2023 11:40,11.4025,0,9.513,0,30.7858,0
5/29/2023 11:45,11.3912,0,9.477,0,30.7945,0
5/29/2023 11:50,11.39,0,9.457,0,30.7855,0
5/29/2023 11:55,11.3843,0,9.399,0,30.7966,0
5/29/2023 12:00,11.3662,0,9.316,0,30.8156,0
5/29/2023 12:05,11.4271,0,9.285,0,30.783,0
5/29/2023 12:10,11.4494,0,9.212,0,30.7781,0
5/29/2023 12:15,11.4462,0,9.152,0,30.783,0
5/29/2023 12:20,11.455,0,9.103,0,30.7835,0
5/29/2023 12:25,11.4504,0,9.065,0,30.7859,0
5/29/2023 12:30,11.411,0,9.051,0,30.8195,0
5/29/2023 12:35,11.4144,0,9.035,0,30.8116,0
5/29/2023 12:40,11.3931,0,9.114,0,30.8294,0
5/29/2023 12:45,11.4134,0,9.134,0,30.8509,0
5/29/2023 12:50,11.4246,0,9.133,0,30.8254,0
5/29/2023 12:55,11.4256,0,9.117,0,30.8296,0
5/29/2023 13:00,11.4414,0,9.094,0,30.8429,0
5/29/2023 13:05,11.5681,0,9.209,0,30.7837,0
5/29/2023 13:10,11.8831,0,9.354,0,30.7922,0
5/29/2023 13:15,11.9128,0,9.512,0,30.8544,0
5/29/2023 13:20,12.1652,0,9.698,0,30.6024,0
5/29/2023 13:25,11.9059,0,9.8,0,30.9052,0
5/29/2023 13:30,11.966,0,9.913,0,30.9371,0
5/29/2023 13:35,12.0403,0,9.998,0,30.8682,0
5/29/2023 13:40,12.0003,0,10.079,0,30.9142,0
5/29/2023 13:45,12.2809,0,10.161,0,30.7929,0
5/29/2023 13:50,12.1819,0,10.197,0,30.8821,0
5/29/2023 13:55,12.0742,0,10.206,0,30.923,0
5/29/2023 14:00,12.1085,0,10.21,0,30.863,0
5/29/2023 14:05,12.1653,0,10.2,0,30.8926,0
5/29/2023 14:10,12.4152,0,10.198,0,30.752,0
5/29/2023 14:15,12.4959,0,10.151,0,30.8225,0
5/29/2023 14:20,13.3141,0,10.09,0,30.6538,0
5/29/2023 14:25,13.0698,0,10.021,0,30.907,0
5/29/2023 14:30,13.1169,0,9.984,0,30.8664,0
5/29/2023 14:35,13.1699,0,9.907,0,30.8276,0
5/29/2023 14:40,13.0675,0,9.74,0,30.9264,0
5/29/2023 14:45,13.1049,0,9.634,0,30.8302,0
5/29/2023 14:50,12.8236,0,9.608,0,30.933,0
5/29/2023 14:55,12.7291,0,9.677,0,30.8377,0
5/29/2023 15:00,12.6412,0,9.758,0,30.8315,0
5/29/2023 15:05,12.6432,0,9.901,0,30.8638,0
5/29/2023 15:10,12.6144,0,10.124,0,30.8749,0
5/29/2023 15:15,12.3518,0,10.306,0,30.9273,0
5/29/2023 15:20,12.2387,0,10.405,0,30.898,0
5/29/2023 15:25,12.1933,0,10.44,0,30.8834,0
5/29/2023 15:30,12.1294,0,10.395,0,30.8776,0
5/29/2023 15:35,12.1328,0,10.367,0,30.8646,0
5/29/2023 15:40,12.1523,0,10.304,0,30.8736,0
5/29/2023 15:45,12.1461,0,10.218,0,30.8879,0
5/29/2023 15:50,12.1789,0,10.222,0,30.8516,0
5/29/2023 15:55,12.1668,0,10.284,0,30.8768,0
5/29/2023 16:00,12.154,0,10.334,0,30.8622,0
5/29/2023 16:05,12.1506,0,10.401,0,30.8701,0
5/29/2023 16:10,12.2239,0,10.48,0,30.8493,0
5/29/2023 16:15,12.2455,0,10.496,0,30.8692,0
5/29/2023 16:20,12.437,0,10.496,0,30.8513,0
5/29/2023 16:25,12.4924,0,10.462,0,30.8652,0
5/29/2023 16:30,12.5171,0,10.47,0,30.8842,0
5/29/2023 16:35,12.1637,0,10.438,0,31.0647,0
5/29/2023 16:40,12.2369,0,10.42,0,30.8229,0
5/29/2023 16:45,11.9819,0,10.403,0,30.9379,0
5/29/2023 16:50,12.0354,0,10.424,0,30.8212,0
5/29/2023 16:55,11.9831,0,10.404,0,30.795,0
5/29/2023 17:00,12.1122,0,10.383,0,30.8216,0
5/29/2023 17:05,12.1024,0,10.378,0,30.7818,0
5/29/2023 17:10,11.9562,0,10.371,0,30.8651,0
5/29/2023 17:15,11.8856,0,10.363,0,30.7854,0
5/29/2023 17:20,11.9579,0,10.331,0,30.828,0
5/29/2023 17:25,11.6822,0,10.213,0,30.9445,0
5/29/2023 17:30,11.8642,0,10.103,0,30.7401,0
5/29/2023 17:35,11.6739,0,9.861,0,30.9344,0
5/29/2023 17:40,11.6866,0,9.835,0,30.7795,0
5/29/2023 17:45,11.7439,0,9.895,0,30.7495,0
5/29/2023 17:50,11.6877,0,9.918,0,30.7688,0
5/29/2023 17:55,11.7289,0,9.953,0,30.7537,0
5/29/2023 18:00,11.7252,0,9.945,0,30.7615,0
5/29/2023 18:05,11.555,0,9.901,0,30.876,0
5/29/2023 18:10,11.4481,0,9.851,0,30.8744,0
5/29/2023 18:15,11.4533,0,9.839,0,30.7861,0
5/29/2023 18:20,11.4476,0,9.789,0,30.8174,0
5/29/2023 18:25,11.9228,0,9.647,0,30.7747,0
5/29/2023 18:30,11.8951,0,9.495,0,30.8467,0
5/29/2023 18:35,11.6649,0,9.336,0,30.7929,0
5/29/2023 18:40,11.667,0,9.412,0,30.7848,0
5/29/2023 18:45,11.5817,0,9.546,0,30.8018,0
5/29/2023 18:50,11.5954,0,9.618,0,30.7825,0
5/29/2023 18:55,11.6372,0,9.69,0,30.7329,0
5/29/2023 19:00,11.6392,0,9.781,0,30.7131,0
5/29/2023 19:05,11.6303,0,9.847,0,30.7102,0
5/29/2023 19:10,11.6486,0,9.881,0,30.7016,0
5/29/2023 19:15,11.6283,0,9.904,0,30.7104,0
5/29/2023 19:20,11.6314,0,9.922,0,30.7158,0
5/29/2023 19:25,11.6526,0,9.928,0,30.7111,0
5/29/2023 19:30,11.641,0,9.902,0,30.722,0
5/29/2023 19:35,11.8585,0,9.888,0,30.5774,0
5/29/2023 19:40,12.1523,0,9.832,0,30.4242,0
5/29/2023 19:45,14.3293,0,9.864,0,30.5959,0
5/29/2023 19:50,14.4915,0,10.567,0,30.8103,0
5/29/2023 19:55,14.1955,0,11.6,0,30.8759,0
5/29/2023 20:00,14.3721,0,12.081,0,30.825,0
5/29/2023 20:05,14.5599,0,12.411,0,30.8984,0
5/29/2023 20:10,14.6145,0,12.695,0,30.8879,0
5/29/2023 20:15,14.7387,0,12.959,0,30.9268,0
5/29/2023 20:20,14.7929,0,13.142,0,30.9005,0
5/29/2023 20:25,14.8047,0,13.293,0,30.9782,0
5/29/2023 20:30,14.6599,0,13.364,0,30.9545,0
5/29/2023 20:35,14.5558,0,13.395,0,30.8278,0
5/29/2023 20:40,14.5966,0,13.311,0,30.9681,0
5/29/2023 20:45,14.7337,0,13.246,0,30.8653,0
5/29/2023 20:50,14.8625,0,13.193,0,30.8814,0
5/29/2023 20:55,14.6898,0,13.111,0,30.9022,0
5/29/2023 21:00,14.8005,0,13.032,0,30.8648,0
5/29/2023 21:05,14.8666,0,12.968,0,30.8927,0
5/29/2023 21:10,14.8856,0,12.895,0,30.9027,0
5/29/2023 21:15,14.8997,0,12.824,0,30.9166,0
5/29/2023 21:20,14.879,0,12.785,0,30.9125,0
5/29/2023 21:25,14.8303,0,12.714,0,30.9222,0
5/29/2023 21:30,14.8176,0,12.637,0,30.9016,0
5/29/2023 21:35,14.8426,0,12.558,0,30.9208,0
5/29/2023 21:40,14.8382,0,12.479,0,30.8681,0
5/29/2023 21:45,14.8931,0,12.409,0,30.8808,0
5/29/2023 21:50,15.0312,0,12.377,0,30.8753,0
5/29/2023 21:55,15.1225,0,12.359,0,30.839,0
5/29/2023 22:00,15.2726,0,12.321,0,30.9111,0
5/29/2023 22:05,15.5464,0,12.272,0,30.809,0
5/29/2023 22:10,15.6125,0,12.202,0,30.8791,0
5/29/2023 22:15,15.6494,0,12.102,0,30.9394,0
5/29/2023 22:20,15.5767,0,12.028,0,30.963,0
5/29/2023 22:25,15.5671,0,12.048,0,30.953,0
5/29/2023 22:30,15.6305,0,12.141,0,30.9559,0
5/29/2023 22:35,15.7309,0,12.271,0,30.8843,0
5/29/2023 22:40,15.6853,0,12.416,0,30.9433,0
5/29/2023 22:45,15.6963,0,12.496,0,30.9355,0
5/29/2023 22:50,15.6222,0,12.542,0,30.9583,0
5/29/2023 22:55,15.5878,0,12.602,0,30.927,0
5/29/2023 23:00,15.4354,0,12.562,0,30.9771,0
5/29/2023 23:05,15.4399,0,12.433,0,30.9379,0
5/29/2023 23:10,15.4672,0,12.219,0,30.9292,0
5/29/2023 23:15,15.5064,0,11.981,0,30.9311,0
5/29/2023 23:20,15.4736,0,11.741,0,30.9485,0
5/29/2023 23:25,15.4781,0,11.529,0,30.9253,0
5/29/2023 23:30,15.348,0,11.36,0,30.971,0
5/29/2023 23:35,15.2516,0,11.258,0,30.9736,0
5/29/2023 23:40,15.1802,0,11.171,0,30.9259,0
5/29/2023 23:45,15.1425,0,11.045,0,30.9297,0
5/29/2023 23:50,15.1385,0,10.934,0,30.9178,0
5/29/2023 23:55,15.119,0,10.81,0,30.9247,0
5/30/2023 0:00,15.1013,0,10.732,0,30.9286,0
5/30/2023 0:05,15.0831,0,10.713,0,30.9179,0
5/30/2023 0:10,15.0729,0,10.674,0,30.921,0
5/30/2023 0:15,15.1078,0,10.639,0,30.8854,0
5/30/2023 0:20,15.3503,0,10.57,0,30.7969,0
5/30/2023 0:25,15.443,0,10.503,0,30.9125,0
5/30/2023 0:30,15.5128,0,10.443,0,30.8919,0
5/30/2023 0:35,15.3687,0,10.377,0,30.9064,0
5/30/2023 0:40,15.4069,0,10.303,0,30.8677,0
5/30/2023 0:45,15.1873,0,10.261,0,30.9533,0
5/30/2023 0:50,15.2363,0,10.275,0,30.8561,0
5/30/2023 0:55,15.3072,0,10.32,0,30.8383,0
5/30/2023 1:00,15.2922,0,10.345,0,30.8723,0
5/30/2023 1:05,15.3023,0,10.392,0,30.8302,0
5/30/2023 1:10,15.2896,0,10.49,0,30.8553,0
5/30/2023 1:15,15.3686,0,10.387,0,30.8639,0
5/30/2023 1:20,15.4159,0,10.147,0,30.8996,0
5/30/2023 1:25,15.3994,0,9.914,0,30.9152,0
5/30/2023 1:30,15.3521,0,9.806,0,30.9096,0
5/30/2023 1:35,15.2203,0,9.801,0,30.9345,0
5/30/2023 1:40,15.1696,0,9.817,0,30.8969,0
5/30/2023 1:45,14.7401,0,10.026,0,31.0094,0
5/30/2023 1:50,14.3917,0,10.591,0,30.9592,0
5/30/2023 1:55,14.3425,0,11.138,0,30.9013,0
5/30/2023 2:00,14.3929,0,11.776,0,30.919,0
5/30/2023 2:05,13.946,0,12.634,0,31.0426,0
5/30/2023 2:10,13.3463,0,13.222,0,30.8759,0
5/30/2023 2:15,13.5351,0,13.432,0,30.8536,0
5/30/2023 2:20,13.8776,0,13.543,0,30.7134,0
5/30/2023 2:25,13.5457,0,13.456,0,30.6476,0
5/30/2023 2:30,13.3305,0,13.18,0,30.7213,0
5/30/2023 2:35,13.4648,0,13.013,0,30.5695,0
5/30/2023 2:40,13.1189,0,12.927,0,30.7814,0
5/30/2023 2:45,13.1877,0,12.804,0,30.6669,0
5/30/2023 2:50,13.0627,0,12.687,0,30.4935,0
5/30/2023 2:55,12.6854,0,12.485,0,30.7675,0
5/30/2023 3:00,12.1483,0,12.024,0,30.5462,0
5/30/2023 3:05,11.899,0,11.427,0,30.5313,0
5/30/2023 3:10,11.6905,0,11.067,0,30.545,0
5/30/2023 3:15,11.6925,0,10.779,0,30.5078,0
5/30/2023 3:20,11.59,0,10.552,0,30.5381,0
5/30/2023 3:25,11.4879,0,10.362,0,30.5327,0
5/30/2023 3:30,11.5013,0,10.206,0,30.5191,0
5/30/2023 3:35,11.4185,0,10.107,0,30.5587,0
5/30/2023 3:40,11.325,0,9.986,0,30.5709,0
5/30/2023 3:45,11.2538,0,9.882,0,30.5983,0
5/30/2023 3:50,11.2295,0,9.801,0,30.5967,0
5/30/2023 3:55,11.2171,0,9.724,0,30.5983,0
5/30/2023 4:00,11.2482,0,9.672,0,30.5796,0
5/30/2023 4:05,11.2256,0,9.641,0,30.5943,0
5/30/2023 4:10,11.2027,0,9.624,0,30.5949,0
5/30/2023 4:15,11.1937,0,9.595,0,30.6046,0
5/30/2023 4:20,11.183,0,9.57,0,30.5993,0
5/30/2023 4:25,11.167,0,9.564,0,30.6032,0
5/30/2023 4:30,11.1725,0,9.548,0,30.6006,0
5/30/2023 4:35,11.1683,0,9.534,0,30.6044,0
5/30/2023 4:40,11.1682,0,9.532,0,30.5991,0
5/30/2023 4:45,11.1787,0,9.555,0,30.5908,0
5/30/2023 4:50,11.1801,0,9.57,0,30.5902,0
5/30/2023 4:55,11.18,0,9.572,0,30.5811,0
5/30/2023 5:00,11.1814,0,9.573,0,30.5723,0
5/30/2023 5:05,11.1812,0,9.572,0,30.5625,0
5/30/2023 5:10,11.1739,0,9.575,0,30.5547,0
5/30/2023 5:15,11.1725,0,9.577,0,30.5331,0
5/30/2023 5:20,11.1713,0,9.569,0,30.5403,0
5/30/2023 5:25,11.1708,0,9.553,0,30.5133,0
5/30/2023 5:30,11.1671,0,9.539,0,30.5248,0
5/30/2023 5:35,11.1712,0,9.534,0,30.5227,0
5/30/2023 5:40,11.212,0,9.55,0,30.4683,0
5/30/2023 5:45,11.2287,0,9.611,0,30.4635,0
5/30/2023 5:50,11.2425,0,9.625,0,30.4479,0
5/30/2023 5:55,11.2489,0,9.617,0,30.4431,0
5/30/2023 6:00,11.3062,0,9.647,0,30.4445,0
5/30/2023 6:05,11.3067,0,9.673,0,30.4513,0
5/30/2023 6:10,11.2958,0,9.657,0,30.4593,0
5/30/2023 6:15,11.4186,0,9.691,0,30.4087,0
5/30/2023 6:20,11.3941,0,9.783,0,30.4443,0
5/30/2023 6:25,11.3889,0,9.783,0,30.4332,0
5/30/2023 6:30,11.4583,0,9.8,0,30.3856,0
5/30/2023 6:35,11.4832,0,9.837,0,30.3824,0
5/30/2023 6:40,11.4619,0,9.863,0,30.3897,0
5/30/2023 6:45,11.4816,0,9.869,0,30.37,0
5/30/2023 6:50,11.4968,0,9.864,0,30.3604,0
5/30/2023 6:55,11.4677,0,9.871,0,30.3614,0
5/30/2023 7:00,11.4776,0,9.857,0,30.3643,0
5/30/2023 7:05,11.4688,0,9.831,0,30.3628,0
5/30/2023 7:10,11.4688,0,9.808,0,30.3662,0
5/30/2023 7:15,11.4892,0,9.766,0,30.3585,0
5/30/2023 7:20,11.4843,0,9.744,0,30.3558,0
5/30/2023 7:25,11.5123,0,9.732,0,30.3534,0
5/30/2023 7:30,11.5325,0,9.705,0,30.3431,0
5/30/2023 7:35,11.5153,0,9.687,0,30.3593,0
5/30/2023 7:40,11.5186,0,9.65,0,30.3512,0
5/30/2023 7:45,11.5178,0,9.621,0,30.3509,0
5/30/2023 7:50,11.5139,0,9.587,0,30.3523,0
5/30/2023 7:55,11.5121,0,9.54,0,30.3527,0
5/30/2023 8:00,11.5125,0,9.481,0,30.3519,0
5/30/2023 8:05,11.5107,0,9.483,0,30.352,0
5/30/2023 8:10,11.5078,0,9.486,0,30.3536,0
5/30/2023 8:15,11.5029,0,9.486,0,30.3531,0
5/30/2023 8:20,11.4954,0,9.473,0,30.3563,0
5/30/2023 8:25,11.4686,0,9.465,0,30.3627,0
5/30/2023 8:30,11.3823,0,9.46,0,30.4666,0
5/30/2023 8:35,11.3746,0,9.465,0,30.594,0
5/30/2023 8:40,11.36,0,9.517,0,30.6068,0
5/30/2023 8:45,11.4335,0,9.561,0,30.5546,0
5/30/2023 8:50,11.4677,0,9.609,0,30.4327,0
5/30/2023 8:55,11.5012,0,9.655,0,30.3944,0
5/30/2023 9:00,11.5003,0,9.666,0,30.4065,0
5/30/2023 9:05,11.47,0,9.66,0,30.4768,0
5/30/2023 9:10,11.4647,0,9.616,0,30.456,0
5/30/2023 9:15,11.4511,0,9.56,0,30.4792,0
5/30/2023 9:20,11.4669,0,9.516,0,30.4682,0
5/30/2023 9:25,11.4782,0,9.516,0,30.4839,0
5/30/2023 9:30,11.4531,0,9.544,0,30.4497,0
5/30/2023 9:35,11.4602,0,9.557,0,30.4564,0
5/30/2023 9:40,11.447,0,9.559,0,30.4783,0
5/30/2023 9:45,11.4177,0,9.564,0,30.5022,0
5/30/2023 9:50,11.4042,0,9.563,0,30.5023,0
5/30/2023 9:55,11.3909,0,9.543,0,30.5188,0
5/30/2023 10:00,11.3997,0,9.527,0,30.4775,0
5/30/2023 10:05,11.4,0,9.47,0,30.5333,0
5/30/2023 10:10,11.4183,0,9.448,0,30.5486,0
5/30/2023 10:15,11.4222,0,9.416,0,30.5761,0
5/30/2023 10:20,11.4687,0,9.398,0,30.5728,0
5/30/2023 10:25,11.5362,0,9.381,0,30.5375,0
5/30/2023 10:30,11.6782,0,9.35,0,30.5342,0
5/30/2023 10:35,11.6875,0,9.306,0,30.6668,0
5/30/2023 10:40,11.6719,0,9.255,0,30.6445,0
5/30/2023 10:45,11.6514,0,9.206,0,30.6116,0
5/30/2023 10:50,11.5893,0,9.169,0,30.6432,0
5/30/2023 10:55,11.5378,0,9.148,0,30.6277,0
5/30/2023 11:00,11.4954,0,9.143,0,30.6159,0
5/30/2023 11:05,11.4659,0,9.13,0,30.6122,0
5/30/2023 11:10,11.4475,0,9.129,0,30.6088,0
5/30/2023 11:15,11.4269,0,9.113,0,30.6127,0
5/30/2023 11:20,11.417,0,9.109,0,30.6198,0
5/30/2023 11:25,11.4148,0,9.109,0,30.6171,0
5/30/2023 11:30,11.413,0,9.106,0,30.6173,0
5/30/2023 11:35,11.4107,0,9.076,0,30.598,0
5/30/2023 11:40,11.4141,0,9.031,0,30.5679,0
5/30/2023 11:45,11.435,0,8.967,0,30.5785,0
5/30/2023 11:50,11.4766,0,8.92,0,30.5785,0
5/30/2023 11:55,11.5147,0,8.866,0,30.5908,0
5/30/2023 12:00,11.4796,0,8.845,0,30.6558,0
5/30/2023 12:05,11.4851,0,9.009,0,30.6814,0
5/30/2023 12:10,11.4739,0,9.139,0,30.6842,0
5/30/2023 12:15,11.4209,0,9.178,0,30.7263,0
5/30/2023 12:20,11.4789,0,9.206,0,30.6789,0
5/30/2023 12:25,11.4373,0,9.199,0,30.709,0
5/30/2023 12:30,11.4595,0,9.2,0,30.6958,0
5/30/2023 12:35,11.4783,0,9.204,0,30.6968,0
5/30/2023 12:40,11.51,0,9.212,0,30.6912,0
5/30/2023 12:45,11.5362,0,9.209,0,30.7301,0
5/30/2023 12:50,11.5164,0,9.215,0,30.74,0
5/30/2023 12:55,11.5405,0,9.19,0,30.7255,0
5/30/2023 13:00,11.5562,0,9.174,0,30.7568,0
5/30/2023 13:05,11.5887,0,9.227,0,30.7425,0
5/30/2023 13:10,11.6271,0,9.29,0,30.7514,0
5/30/2023 13:15,11.6933,0,9.326,0,30.7183,0
5/30/2023 13:20,11.6238,0,9.365,0,30.7873,0
5/30/2023 13:25,11.5999,0,9.389,0,30.7657,0
5/30/2023 13:30,11.7281,0,9.397,0,30.7045,0
5/30/2023 13:35,11.7767,0,9.39,0,30.6944,0
5/30/2023 13:40,11.6908,0,9.381,0,30.7562,0
5/30/2023 13:45,11.759,0,9.373,0,30.725,0
