time,"water_level (m, NAVD88)",qc_water_level
6/11/23 2:50,1.2642634,0
6/11/23 2:55,1.2926434,0
6/11/23 3:00,1.3457334,0
6/11/23 3:05,1.3719734,0
6/11/23 3:10,1.4223834,0
6/11/23 3:15,1.4646734,0
6/11/23 3:20,1.5034834,0
6/11/23 3:25,1.5494634,0
6/11/23 3:30,1.5908434,0
6/11/23 3:35,1.6258234,0
6/11/23 3:40,1.6756834,0
6/11/23 3:45,1.7007834,0
6/11/23 3:50,1.7440434,0
6/11/23 3:55,1.7791934,0
6/11/23 4:00,1.8196934,0
6/11/23 4:05,1.8507134,0
6/11/23 4:10,1.8803934,0
6/11/23 4:15,1.9108334,0
6/11/23 4:20,1.9384134,0
6/11/23 4:25,1.9784434,0
6/11/23 4:30,1.9911934,0
6/11/23 4:35,2.0274034,0
6/11/23 4:40,2.0517534,0
6/11/23 4:45,2.0680934,0
6/11/23 4:50,2.0886934,0
6/11/23 4:55,2.1065234,0
6/11/23 5:00,2.1236034,0
6/11/23 5:05,2.1449234,0
6/11/23 5:10,2.1611234,0
6/11/23 5:15,2.1675134,0
6/11/23 5:20,2.1858934,0
6/11/23 5:25,2.1901034,0
6/11/23 5:30,2.2022634,0
6/11/23 5:35,2.2103434,0
6/11/23 5:40,2.2235434,0
6/11/23 5:45,2.2210434,0
6/11/23 5:50,2.2301334,0
6/11/23 5:55,2.2352734,0
6/11/23 6:00,2.2362034,0
6/11/23 6:05,2.2406334,0
6/11/23 6:10,2.2315934,0
6/11/23 6:15,2.2275534,0
6/11/23 6:20,2.2253234,0
6/11/23 6:25,2.2184134,0
6/11/23 6:30,2.2049234,0
6/11/23 6:35,2.2033234,0
6/11/23 6:40,2.1944634,0
6/11/23 6:45,2.1666434,0
6/11/23 6:50,2.1552834,0
6/11/23 6:55,2.1421834,0
6/11/23 7:00,2.1270734,0
6/11/23 7:05,2.1147834,0
6/11/23 7:10,2.0971134,0
6/11/23 7:15,2.0804334,0
6/11/23 7:20,2.0764934,0
6/11/23 7:25,2.0574534,0
6/11/23 7:30,2.0459434,0
6/11/23 7:35,2.0284234,0
6/11/23 7:40,2.0126234,0
6/11/23 7:45,2.0045734,0
6/11/23 7:50,1.9939834,0
6/11/23 7:55,1.9710134,0
6/11/23 8:00,1.9591034,0
6/11/23 8:05,1.9374234,0
6/11/23 8:10,1.9171234,0
6/11/23 8:15,1.9003034,0
6/11/23 8:20,1.8737434,0
6/11/23 8:25,1.8526834,0
6/11/23 8:30,1.8285434,0
6/11/23 8:35,1.8147234,0
6/11/23 8:40,1.7903634,0
6/11/23 8:45,1.7679134,0
6/11/23 8:50,1.7460034,0
6/11/23 8:55,1.7243434,0
6/11/23 9:00,1.6927134,0
6/11/23 9:05,1.6642934,0
6/11/23 9:10,1.6386834,0
6/11/23 9:15,1.6067134,0
6/11/23 9:20,1.5818534,0
6/11/23 9:25,1.5473934,0
6/11/23 9:30,1.5202734,0
6/11/23 9:35,1.4919434,0
6/11/23 9:40,1.4580834,0
6/11/23 9:45,1.4357934,0
6/11/23 9:50,1.4020834,0
6/11/23 9:55,1.3720534,0
6/11/23 10:00,1.3354934,0
6/11/23 10:05,1.3051734,0
6/11/23 10:10,1.2802134,0
6/11/23 10:15,1.2549234,0
6/11/23 10:20,1.2236734,0
6/11/23 10:25,1.1941534,0
6/11/23 10:30,1.1659434,0
6/11/23 10:35,1.1427334,0
6/11/23 10:40,1.1184534,0
6/11/23 10:45,1.0981534,0
6/11/23 10:50,1.0765434,0
6/11/23 10:55,1.0602534,0
6/11/23 11:00,1.0375034,0
6/11/23 11:05,1.0167234,0
6/11/23 11:10,0.9972034,0
6/11/23 11:15,0.9855634,0
6/11/23 11:20,0.9667734,0
6/11/23 11:25,0.9492334,0
6/11/23 11:30,0.9361234,0
6/11/23 11:35,0.9169834,0
6/11/23 11:40,0.9048734,0
6/11/23 11:45,0.8939134,0
6/11/23 11:50,0.8768934,0
6/11/23 11:55,0.8690734,0
6/11/23 12:00,0.8544534,0
6/11/23 12:05,0.8503634,0
6/11/23 12:10,0.8459034,0
6/11/23 12:15,0.8316234,0
6/11/23 12:20,0.8340234,0
6/11/23 12:25,0.8297234,0
6/11/23 12:30,0.8276934,0
6/11/23 12:35,0.8258334,0
6/11/23 12:40,0.8267534,0
6/11/23 12:45,0.8282534,0
6/11/23 12:50,0.8319234,0
6/11/23 12:55,0.8334234,0
6/11/23 13:00,0.8463534,0
6/11/23 13:05,0.8506834,0
6/11/23 13:10,0.8559734,0
6/11/23 13:15,0.8662834,0
6/11/23 13:20,0.8746734,0
6/11/23 13:25,0.8806734,0
6/11/23 13:30,0.8823134,0
6/11/23 13:35,0.8906934,0
6/11/23 13:40,0.9003334,0
6/11/23 13:45,0.8998334,0
6/11/23 13:50,0.9010734,0
6/11/23 13:55,0.9066134,0
6/11/23 14:00,0.9043734,0
6/11/23 14:05,0.9128234,0
6/11/23 14:10,0.9098534,0
6/11/23 14:15,0.9172034,0
6/11/23 14:20,0.9172334,0
6/11/23 14:25,0.9251134,0
6/11/23 14:30,0.9211634,0
6/11/23 14:35,0.9255034,0
6/11/23 14:40,0.9347334,0
6/11/23 14:45,0.9358834,0
6/11/23 14:50,0.9461534,0
6/11/23 14:55,0.9472734,0
6/11/23 15:00,0.9608634,0
6/11/23 15:05,0.9708234,0
6/11/23 15:10,0.9798334,0
6/11/23 15:15,0.9862234,0
6/11/23 15:20,0.9886734,0
6/11/23 15:25,1.0095934,0
6/11/23 15:30,1.0268934,0
6/11/23 15:35,1.0356834,0
6/11/23 15:40,1.0393534,0
6/11/23 15:45,1.0585934,0
6/11/23 15:50,1.0711934,0
6/11/23 15:55,1.0808334,0
6/11/23 16:00,1.0896734,0
6/11/23 16:05,1.0901734,0
6/11/23 16:10,1.1020434,0
6/11/23 16:15,1.1120134,0
6/11/23 16:20,1.1179334,0
6/11/23 16:25,1.1274534,0
6/11/23 16:30,1.1334834,0
6/11/23 16:35,1.1336334,0
6/11/23 16:40,1.1348234,0
6/11/23 16:45,1.1409434,0
6/11/23 16:50,1.1417734,0
6/11/23 16:55,1.1392034,0
6/11/23 17:00,1.1446234,0
6/11/23 17:05,1.1411034,0
6/11/23 17:10,1.1411234,0
6/11/23 17:15,1.1425734,0
6/11/23 17:20,1.1452334,0
6/11/23 17:25,1.1504434,0
6/11/23 17:30,1.1442534,0
6/11/23 17:35,1.1402534,0
6/11/23 17:40,1.1364934,0
6/11/23 17:45,1.1291334,0
6/11/23 17:50,1.1262434,0
6/11/23 17:55,1.1204034,0
6/11/23 18:00,1.1182434,0
6/11/23 18:05,1.1109134,0
6/11/23 18:10,1.1062334,0
6/11/23 18:15,1.0922834,0
6/11/23 18:20,1.0911634,0
6/11/23 18:25,1.0728334,0
6/11/23 18:30,1.0707134,0
6/11/23 18:35,1.0573434,0
6/11/23 18:40,1.0520634,0
6/11/23 18:45,1.0296734,0
6/11/23 18:50,1.0197734,0
6/11/23 18:55,1.0082934,0
6/11/23 19:00,0.9912934,0
6/11/23 19:05,0.9849634,0
6/11/23 19:10,0.9641034,0
6/11/23 19:15,0.9567234,0
6/11/23 19:20,0.9375334,0
6/11/23 19:25,0.9257234,0
6/11/23 19:30,0.9114534,0
6/11/23 19:35,0.9017634,0
6/11/23 19:40,0.8865734,0
6/11/23 19:45,0.8729934,0
6/11/23 19:50,0.8564034,0
6/11/23 19:55,0.8461634,0
6/11/23 20:00,0.8288034,0
6/11/23 20:05,0.8130634,0
6/11/23 20:10,0.7915634,0
6/11/23 20:15,0.7728634,0
6/11/23 20:20,0.7573734,0
6/11/23 20:25,0.7530534,0
6/11/23 20:30,0.7238734,0
6/11/23 20:35,0.7086834,0
6/11/23 20:40,0.6946134,0
6/11/23 20:45,0.6787934,0
6/11/23 20:50,0.6647334,0
6/11/23 20:55,0.6511334,0
6/11/23 21:00,0.6328634,0
6/11/23 21:05,0.6164834,0
6/11/23 21:10,0.6014634,0
6/11/23 21:15,0.5877634,0
6/11/23 21:20,0.5829534,0
6/11/23 21:25,0.5536334,0
6/11/23 21:30,0.5360534,0
6/11/23 21:35,0.5169834,0
6/11/23 21:40,0.5074534,0
6/11/23 21:45,0.4935734,0
6/11/23 21:50,0.4749234,0
6/11/23 21:55,0.4572034,0
6/11/23 22:00,0.4442934,0
6/11/23 22:05,0.4295334,0
6/11/23 22:10,0.4137834,0
6/11/23 22:15,0.3964334,0
6/11/23 22:20,0.3939534,0
6/11/23 22:25,0.3726334,0
6/11/23 22:30,0.3654134,0
6/11/23 22:35,0.3563734,0
6/11/23 22:40,0.3475634,0
6/11/23 22:45,0.3289734,0
6/11/23 22:50,0.3206934,0
6/11/23 22:55,0.3198834,0
6/11/23 23:00,0.3116434,0
6/11/23 23:05,0.2974034,0
6/11/23 23:10,0.3087034,0
6/11/23 23:15,0.2951134,0
6/11/23 23:20,0.2987134,0
6/11/23 23:25,0.2939934,0
6/11/23 23:30,0.2968034,0
6/11/23 23:35,0.3070634,0
6/11/23 23:40,0.3049934,0
6/11/23 23:45,0.3122534,0
6/11/23 23:50,0.3215334,0
6/11/23 23:55,0.3319934,0
6/12/23 0:00,0.3391634,0
6/12/23 0:05,0.3511634,0
6/12/23 0:10,0.3697934,0
6/12/23 0:15,0.3838134,0
6/12/23 0:20,0.3974834,0
6/12/23 0:25,0.4082434,0
6/12/23 0:30,0.4242834,0
6/12/23 0:35,0.4453034,0
6/12/23 0:40,0.4616834,0
6/12/23 0:45,0.4805834,0
6/12/23 0:50,0.4920834,0
6/12/23 0:55,0.5079234,0
6/12/23 1:00,0.5320034,0
6/12/23 1:05,0.5477134,0
6/12/23 1:10,0.5745934,0
6/12/23 1:15,0.5859334,0
6/12/23 1:20,0.6095534,0
6/12/23 1:25,0.6299134,0
6/12/23 1:30,0.6499634,0
6/12/23 1:35,0.6727734,0
6/12/23 1:40,0.6917634,0
6/12/23 1:45,0.7206534,0
6/12/23 1:50,0.7481934,0
6/12/23 1:55,0.7753534,0
6/12/23 2:00,0.7918634,0
6/12/23 2:05,0.8244934,0
6/12/23 2:10,0.8505234,0
6/12/23 2:15,0.8880534,0
6/12/23 2:20,0.9140834,0
6/12/23 2:25,0.9396334,0
6/12/23 2:30,0.9744734,0
6/12/23 2:35,1.0029834,0
6/12/23 2:40,1.0375434,0
6/12/23 2:45,1.0771734,0
6/12/23 2:50,1.1047634,0
6/12/23 2:55,1.1394734,0
6/12/23 3:00,1.1696334,0
6/12/23 3:05,1.2072434,0
6/12/23 3:10,1.2456134,0
6/12/23 3:15,1.2734834,0
6/12/23 3:20,1.3168234,0
6/12/23 3:25,1.3492534,0
6/12/23 3:30,1.3853034,0
6/12/23 3:35,1.4157234,0
6/12/23 3:40,1.4562034,0
6/12/23 3:45,1.4797734,0
6/12/23 3:50,1.5166834,0
6/12/23 3:55,1.5561534,0
6/12/23 4:00,1.5913734,0
6/12/23 4:05,1.6298534,0
6/12/23 4:10,1.6649034,0
6/12/23 4:15,1.6891934,0
6/12/23 4:20,1.7272234,0
6/12/23 4:25,1.7547334,0
6/12/23 4:30,1.7867034,0
6/12/23 4:35,1.8248234,0
6/12/23 4:40,1.8576934,0
6/12/23 4:45,1.8921834,0
6/12/23 4:50,1.9165034,0
6/12/23 4:55,1.9470834,0
6/12/23 5:00,1.9766834,0
6/12/23 5:05,2.0088834,0
6/12/23 5:10,2.0432334,0
6/12/23 5:15,2.0584334,0
6/12/23 5:20,2.0875134,0
6/12/23 5:25,2.1177934,0
6/12/23 5:30,2.1332434,0
6/12/23 5:35,2.1450334,0
6/12/23 5:40,2.1693334,0
6/12/23 5:45,2.1826334,0
6/12/23 5:50,2.1923834,0
6/12/23 5:55,2.2044034,0
6/12/23 6:00,2.2105034,0
6/12/23 6:05,2.2198934,0
6/12/23 6:10,2.2276734,0
6/12/23 6:15,2.2348634,0
6/12/23 6:20,2.2420234,0
6/12/23 6:25,2.2381034,0
6/12/23 6:30,2.2384334,0
6/12/23 6:35,2.2372934,0
6/12/23 6:40,2.2281434,0
6/12/23 6:45,2.2210034,0
6/12/23 6:50,2.2240334,0
6/12/23 6:55,2.2092934,0
6/12/23 7:00,2.2017534,0
6/12/23 7:05,2.1940734,0
6/12/23 7:10,2.1790434,0
6/12/23 7:15,2.1746934,0
6/12/23 7:20,2.1587434,0
6/12/23 7:25,2.1458434,0
6/12/23 7:30,2.1292334,0
6/12/23 7:35,2.1132034,0
6/12/23 7:40,2.0926634,0
6/12/23 7:45,2.0768534,0
6/12/23 7:50,2.0610234,0
6/12/23 7:55,2.0399834,0
6/12/23 8:00,2.0187734,0
6/12/23 8:05,2.0066434,0
6/12/23 8:10,1.9801634,0
6/12/23 8:15,1.9646034,0
6/12/23 8:20,1.9532434,0
6/12/23 8:25,1.9293434,0
6/12/23 8:30,1.9150634,0
6/12/23 8:35,1.8996234,0
6/12/23 8:40,1.8812434,0
6/12/23 8:45,1.8633334,0
6/12/23 8:50,1.8411034,0
6/12/23 8:55,1.8176634,0
6/12/23 9:00,1.7938834,0
6/12/23 9:05,1.7654834,0
6/12/23 9:10,1.7453434,0
6/12/23 9:15,1.7206134,0
6/12/23 9:20,1.6870834,0
6/12/23 9:25,1.6544234,0
6/12/23 9:30,1.6257234,0
6/12/23 9:35,1.5919734,0
6/12/23 9:40,1.5688434,0
6/12/23 9:45,1.5371834,0
6/12/23 9:50,1.5034734,0
6/12/23 9:55,1.4622634,0
6/12/23 10:00,1.4326334,0
6/12/23 10:05,1.3965734,0
6/12/23 10:10,1.3589334,0
6/12/23 10:15,1.3210034,0
6/12/23 10:20,1.2861434,0
6/12/23 10:25,1.2480234,0
6/12/23 10:30,1.2087034,0
6/12/23 10:35,1.1768834,0
6/12/23 10:40,1.1408734,0
6/12/23 10:45,1.1065134,0
6/12/23 10:50,1.0749834,0
6/12/23 10:55,1.0407334,0
6/12/23 11:00,1.0078034,0
6/12/23 11:05,0.9711634,0
6/12/23 11:10,0.9384534,0
6/12/23 11:15,0.9064934,0
6/12/23 11:20,0.8778734,0
6/12/23 11:25,0.8586734,0
6/12/23 11:30,0.8119834,0
6/12/23 11:35,0.7917434,0
6/12/23 11:40,0.7580734,0
6/12/23 11:45,0.7126234,0
6/12/23 11:50,0.6691434,0
6/12/23 11:55,0.6491434,0
6/12/23 12:00,0.6453434,0
6/12/23 12:05,0.6093934,0
6/12/23 12:10,0.5858434,0
6/12/23 12:15,0.5786334,0
6/12/23 12:20,0.5214034,0
6/12/23 12:25,0.5345834,0
6/12/23 12:30,0.5356634,0
6/12/23 12:35,0.5170434,0
6/12/23 12:40,0.4935134,0
6/12/23 12:45,0.4630134,0
6/12/23 12:50,0.4568934,0
6/12/23 12:55,0.4417234,0
6/12/23 13:00,0.4383434,0
6/12/23 13:05,0.4050934,0
6/12/23 13:10,0.4104834,0
6/12/23 13:15,0.4096634,0
6/12/23 13:20,0.3921934,0
6/12/23 13:25,0.4014034,0
6/12/23 13:30,0.3888334,0
6/12/23 13:35,0.3902834,0
6/12/23 13:40,0.3906734,0
6/12/23 13:45,0.3901334,0
6/12/23 13:50,0.3998534,0
6/12/23 13:55,0.3908434,0
6/12/23 14:00,0.4349434,0
6/12/23 14:05,0.4290534,0
6/12/23 14:10,0.4360234,0
6/12/23 14:15,0.4412134,0
6/12/23 14:20,0.4552334,0
6/12/23 14:25,0.4681534,0
6/12/23 14:30,0.4595034,0
6/12/23 14:35,0.4713234,0
6/12/23 14:40,0.4820734,0
6/12/23 14:45,0.4921634,0
6/12/23 14:50,0.5216034,0
6/12/23 14:55,0.5320834,0
6/12/23 15:00,0.5501434,0
6/12/23 15:05,0.5439534,0
6/12/23 15:10,0.5341134,0
6/12/23 15:15,0.5549334,0
6/12/23 15:20,0.5747934,0
6/12/23 15:25,0.5903934,0
6/12/23 15:30,0.5877234,0
6/12/23 15:35,0.5996534,0
6/12/23 15:40,0.6264634,0
6/12/23 15:45,0.6238434,0
6/12/23 15:50,0.6360234,0
6/12/23 15:55,0.6485834,0
6/12/23 16:00,0.6640634,0
6/12/23 16:05,0.6836234,0
6/12/23 16:10,0.6906834,0
6/12/23 16:15,0.7141834,0
6/12/23 16:20,0.7092734,0
6/12/23 16:25,0.7507634,0
6/12/23 16:30,0.7580334,0
6/12/23 16:35,0.7951334,0
6/12/23 16:40,0.7899734,0
6/12/23 16:45,0.8078334,0
6/12/23 16:50,0.8282134,0
6/12/23 16:55,0.8437834,0
6/12/23 17:00,0.8567334,0
6/12/23 17:05,0.8716134,0
6/12/23 17:10,0.8969134,0
6/12/23 17:15,0.9082034,0
6/12/23 17:20,0.9274834,0
6/12/23 17:25,0.9421134,0
6/12/23 17:30,0.9492534,0
6/12/23 17:35,0.9588634,0
6/12/23 17:40,0.9792234,0
6/12/23 17:45,0.9948334,0
6/12/23 17:50,1.0018734,0
6/12/23 17:55,1.0112034,0
6/12/23 18:00,1.0216034,0
6/12/23 18:05,1.0299534,0
6/12/23 18:10,1.0397634,0
6/12/23 18:15,1.0464634,0
6/12/23 18:20,1.0617134,0
6/12/23 18:25,1.0659134,0
6/12/23 18:30,1.0807934,0
6/12/23 18:35,1.0824734,0
6/12/23 18:40,1.0815234,0
6/12/23 18:45,1.1020834,0
6/12/23 18:50,1.1024734,0
6/12/23 18:55,1.0973434,0
6/12/23 19:00,1.1104634,0
6/12/23 19:05,1.1085934,0
6/12/23 19:10,1.1182534,0
6/12/23 19:15,1.1075734,0
6/12/23 19:20,1.1104534,0
6/12/23 19:25,1.1126934,0
6/12/23 19:30,1.1092234,0
6/12/23 19:35,1.1181634,0
6/12/23 19:40,1.1136934,0
6/12/23 19:45,1.1117834,0
6/12/23 19:50,1.1149434,0
6/12/23 19:55,1.1025734,0
6/12/23 20:00,1.0942234,0
6/12/23 20:05,1.0959534,0
6/12/23 20:10,1.0801534,0
6/12/23 20:15,1.0730934,0
6/12/23 20:20,1.0630334,0
6/12/23 20:25,1.0558534,0
6/12/23 20:30,1.0516034,0
6/12/23 20:35,1.0390634,0
6/12/23 20:40,1.0412734,0
6/12/23 20:45,1.0265134,0
6/12/23 20:50,1.0171734,0
6/12/23 20:55,1.0149234,0
6/12/23 21:00,1.0101834,0
6/12/23 21:05,1.0076134,0
6/12/23 21:10,0.9991334,0
6/12/23 21:15,0.9941834,0
6/12/23 21:20,0.9887034,0
6/12/23 21:25,0.9829134,0
6/12/23 21:30,0.9771234,0
6/12/23 21:35,0.9666934,0
6/12/23 21:40,0.9714934,0
6/12/23 21:45,0.9548134,0
6/12/23 21:50,0.9528534,0
6/12/23 21:55,0.9361834,0
6/12/23 22:00,0.9314434,0
6/12/23 22:05,0.9107534,0
6/12/23 22:10,0.9125834,0
6/12/23 22:15,0.8910034,0
6/12/23 22:20,0.8904034,0
6/12/23 22:25,0.8627334,0
6/12/23 22:30,0.8633134,0
6/12/23 22:35,0.8413734,0
6/12/23 22:40,0.8387834,0
6/12/23 22:45,0.8310034,0
6/12/23 22:50,0.8165834,0
6/12/23 22:55,0.8162434,0
6/12/23 23:00,0.7964234,0
6/12/23 23:05,0.7927734,0
6/12/23 23:10,0.7897234,0
6/12/23 23:15,0.7829334,0
6/12/23 23:20,0.7719834,0
6/12/23 23:25,0.7701534,0
6/12/23 23:30,0.7605334,0
6/12/23 23:35,0.7583934,0
6/12/23 23:40,0.7557034,0
6/12/23 23:45,0.7535034,0
6/12/23 23:50,0.7513734,0
6/12/23 23:55,0.7514734,0
6/13/23 0:00,0.7416834,0
6/13/23 0:05,0.7416434,0
6/13/23 0:10,0.7364434,0
6/13/23 0:15,0.7278634,0
6/13/23 0:20,0.7341234,0
6/13/23 0:25,0.7361634,0
6/13/23 0:30,0.7239734,0
6/13/23 0:35,0.7273634,0
6/13/23 0:40,0.7338934,0
6/13/23 0:45,0.7417934,0
6/13/23 0:50,0.7387434,0
6/13/23 0:55,0.7419034,0
6/13/23 1:00,0.7479834,0
6/13/23 1:05,0.7580234,0
6/13/23 1:10,0.7641934,0
6/13/23 1:15,0.7890934,0
6/13/23 1:20,0.7876834,0
6/13/23 1:25,0.8161334,0
6/13/23 1:30,0.8171834,0
6/13/23 1:35,0.8417134,0
6/13/23 1:40,0.8560034,0
6/13/23 1:45,0.8825634,0
6/13/23 1:50,0.9111234,0
6/13/23 1:55,0.9218634,0
6/13/23 2:00,0.9468534,0
6/13/23 2:05,0.9650434,0
6/13/23 2:10,0.9883534,0
6/13/23 2:15,1.0043034,0
6/13/23 2:20,1.0263834,0
6/13/23 2:25,1.0511334,0
6/13/23 2:30,1.0699034,0
6/13/23 2:35,1.0964734,0
6/13/23 2:40,1.1135834,0
6/13/23 2:45,1.1408534,0
6/13/23 2:50,1.1643834,0
6/13/23 2:55,1.1854834,0
6/13/23 3:00,1.2167934,0
6/13/23 3:05,1.2371634,0
6/13/23 3:10,1.2563834,0
6/13/23 3:15,1.2849434,0
6/13/23 3:20,1.3024734,0
6/13/23 3:25,1.3391634,0
6/13/23 3:30,1.3453734,0
6/13/23 3:35,1.3860034,0
6/13/23 3:40,1.4051134,0
6/13/23 3:45,1.4356634,0
6/13/23 3:50,1.4491834,0
6/13/23 3:55,1.4778234,0
6/13/23 4:00,1.5083134,0
6/13/23 4:05,1.5361934,0
6/13/23 4:10,1.5601534,0
6/13/23 4:15,1.5919334,0
6/13/23 4:20,1.6140534,0
6/13/23 4:25,1.6607034,0
6/13/23 4:30,1.6712134,0
6/13/23 4:35,1.7141734,0
6/13/23 4:40,1.7444234,0
6/13/23 4:45,1.7702134,0
6/13/23 4:50,1.8127034,0
6/13/23 4:55,1.8329134,0
6/13/23 5:00,1.8708934,0
6/13/23 5:05,1.9000634,0
6/13/23 5:10,1.9266934,0
6/13/23 5:15,1.9562334,0
6/13/23 5:20,1.9918934,0
6/13/23 5:25,2.0074934,0
6/13/23 5:30,2.0332934,0
6/13/23 5:35,2.0559234,0
6/13/23 5:40,2.0743534,0
6/13/23 5:45,2.0989734,0
6/13/23 5:50,2.1141934,0
6/13/23 5:55,2.1341634,0
6/13/23 6:00,2.1462334,0
6/13/23 6:05,2.1710434,0
6/13/23 6:10,2.1746934,0
6/13/23 6:15,2.1984234,0
6/13/23 6:20,2.2009434,0
6/13/23 6:25,2.2099934,0
6/13/23 6:30,2.2233834,0
6/13/23 6:35,2.2224534,0
6/13/23 6:40,2.2226934,0
6/13/23 6:45,2.2342634,0
6/13/23 6:50,2.2295834,0
6/13/23 6:55,2.2316334,0
6/13/23 7:00,2.2362134,0
6/13/23 7:05,2.2278834,0
6/13/23 7:10,2.2273334,0
6/13/23 7:15,2.2208434,0
6/13/23 7:20,2.2247934,0
6/13/23 7:25,2.2141534,0
6/13/23 7:30,2.2044634,0
6/13/23 7:35,2.2100534,0
6/13/23 7:40,2.2047834,0
6/13/23 7:45,2.1844734,0
6/13/23 7:50,2.1818334,0
6/13/23 7:55,2.1607134,0
6/13/23 8:00,2.1395734,0
6/13/23 8:05,2.1302534,0
6/13/23 8:10,2.1173334,0
6/13/23 8:15,2.0970934,0
6/13/23 8:20,2.0755334,0
6/13/23 8:25,2.0547034,0
6/13/23 8:30,2.0353934,0
6/13/23 8:35,2.0095334,0
6/13/23 8:40,1.9924634,0
6/13/23 8:45,1.9691234,0
6/13/23 8:50,1.9470334,0
6/13/23 8:55,1.9270034,0
6/13/23 9:00,1.8968034,0
6/13/23 9:05,1.8714734,0
6/13/23 9:10,1.8430134,0
6/13/23 9:15,1.8159534,0
6/13/23 9:20,1.7926834,0
6/13/23 9:25,1.7689734,0
6/13/23 9:30,1.7321034,0
6/13/23 9:35,1.7081034,0
6/13/23 9:40,1.6820434,0
6/13/23 9:45,1.6498734,0
6/13/23 9:50,1.6249634,0
6/13/23 9:55,1.5919634,0
6/13/23 10:00,1.5558334,0
6/13/23 10:05,1.5291234,0
6/13/23 10:10,1.4929734,0
6/13/23 10:15,1.4623134,0
6/13/23 10:20,1.4278934,0
6/13/23 10:25,1.3928234,0
6/13/23 10:30,1.3523334,0
6/13/23 10:35,1.3093534,0
6/13/23 10:40,1.2727934,0
6/13/23 10:45,1.2401534,0
6/13/23 10:50,1.1982734,0
6/13/23 10:55,1.1562134,0
6/13/23 11:00,1.1215134,0
6/13/23 11:05,1.0742034,0
6/13/23 11:10,1.0318734,0
6/13/23 11:15,0.9992134,0
6/13/23 11:20,0.9556534,0
6/13/23 11:25,0.9159534,0
6/13/23 11:30,0.8798834,0
6/13/23 11:35,0.8266434,0
6/13/23 11:40,0.7988434,0
6/13/23 11:45,0.7535534,0
6/13/23 11:50,0.7115534,0
6/13/23 11:55,0.6712734,0
6/13/23 12:00,0.6278134,0
6/13/23 12:05,0.5939734,0
6/13/23 12:10,0.5585434,0
6/13/23 12:15,0.5279834,0
6/13/23 12:20,0.4891234,0
6/13/23 12:25,0.4621034,0
6/13/23 12:30,0.4275134,0
6/13/23 12:35,0.3986034,0
6/13/23 12:40,0.3689334,0
6/13/23 12:45,0.3353734,0
6/13/23 12:50,0.3092934,0
6/13/23 12:55,0.2850934,0
6/13/23 13:00,0.2584334,0
6/13/23 13:05,0.2334234,0
6/13/23 13:10,0.2071734,0
6/13/23 13:15,0.1856334,0
6/13/23 13:20,0.1731734,0
6/13/23 13:25,0.1480334,0
6/13/23 13:30,0.1296434,0
6/13/23 13:35,0.1178434,0
6/13/23 13:40,0.1030934,0
6/13/23 13:45,0.0854834,0
6/13/23 13:50,0.0814334,0
6/13/23 13:55,0.0676734,0
6/13/23 14:00,0.0539534,0
6/13/23 14:05,0.0599134,0
6/13/23 14:10,0.0393534,0
6/13/23 14:15,0.0406134,0
6/13/23 14:20,0.0458234,0
6/13/23 14:25,0.0467034,0
6/13/23 14:30,0.0357634,0
6/13/23 14:35,0.0436834,0
6/13/23 14:40,0.0485634,0
6/13/23 14:45,0.0516534,0
6/13/23 14:50,0.0581934,0
6/13/23 14:55,0.0625734,0
6/13/23 15:00,0.0757934,0
6/13/23 15:05,0.0850334,0
6/13/23 15:10,0.1131234,0
6/13/23 15:15,0.1093834,0
6/13/23 15:20,0.1235834,0
6/13/23 15:25,0.1317434,0
6/13/23 15:30,0.1592934,0
6/13/23 15:35,0.1690734,0
6/13/23 15:40,0.1844234,0
6/13/23 15:45,0.2124034,0
6/13/23 15:50,0.2126334,0
6/13/23 15:55,0.2405434,0
6/13/23 16:00,0.2643134,0
6/13/23 16:05,0.2791334,0
6/13/23 16:10,0.2857134,0
6/13/23 16:15,0.3151234,0
6/13/23 16:20,0.3267334,0
6/13/23 16:25,0.3230534,0
6/13/23 16:30,0.3599834,0
6/13/23 16:35,0.3840834,0
6/13/23 16:40,0.4078434,0
6/13/23 16:45,0.4311234,0
6/13/23 16:50,0.4538034,0
6/13/23 16:55,0.4814234,0
6/13/23 17:00,0.5074434,0
6/13/23 17:05,0.5090534,0
6/13/23 17:10,0.5423534,0
6/13/23 17:15,0.5323534,0
6/13/23 17:20,0.5760534,0
6/13/23 17:25,0.6020034,0
6/13/23 17:30,0.6147134,0
6/13/23 17:35,0.6515234,0
6/13/23 17:40,0.6694834,0
6/13/23 17:45,0.6926934,0
6/13/23 17:50,0.7114234,0
6/13/23 17:55,0.7455334,0
6/13/23 18:00,0.7622534,0
6/13/23 18:05,0.7790334,0
6/13/23 18:10,0.8158634,0
6/13/23 18:15,0.8398334,0
6/13/23 18:20,0.8571934,0
6/13/23 18:25,0.8855634,0
6/13/23 18:30,0.9174634,0
6/13/23 18:35,0.9486234,0
6/13/23 18:40,0.9587834,0
6/13/23 18:45,0.9908434,0
6/13/23 18:50,1.0130934,0
6/13/23 18:55,1.0492734,0
6/13/23 19:00,1.0839434,0
6/13/23 19:05,1.0820834,0
6/13/23 19:10,1.1114234,0
6/13/23 19:15,1.1444934,0
6/13/23 19:20,1.1574334,0
6/13/23 19:25,1.1739434,0
