datetime_pdt,datetime_raw,co2_ppm_bare,co2_ppm_eelgrass,sd_ppm_bare,sd_ppm_eelgrass
2023-05-26 21:50:00,2023-05-26 21:50:00,446,456.8,1.0954451150103321,3.082207001484488
2023-05-26 21:55:00,2023-05-26 21:55:00,439.52000000000004,449.34,2.3413671220037102,4.206304791619372
2023-05-26 22:00:00,2023-05-26 22:00:00,435.5,445.3,1.140175425099138,0.5477225575051661
2023-05-26 22:05:00,2023-05-26 22:05:00,432.5,445.5,0.8944271909999159,0.8366600265340756
2023-05-26 22:10:00,2023-05-26 22:10:00,429.88,443.3,1.960102038160267,1.51657508881031
2023-05-26 22:15:00,2023-05-26 22:15:00,431.1,443.7,0.7071067811865476,0
2023-05-26 22:20:00,2023-05-26 22:20:00,431.1,440.5,1,1.3038404810405297
2023-05-26 22:25:00,2023-05-26 22:25:00,433.48,440.9,1.540129864654282,1.0954451150103321
2023-05-26 22:30:00,2023-05-26 22:30:00,431.06,443.48,0.7436396977031368,1.1366617790706115
2023-05-26 22:35:00,2023-05-26 22:35:00,433.1,442.08,0,2.553820667157333
2023-05-26 22:40:00,2023-05-26 22:40:00,433.90000000000003,444.5,1.0954451150103321,1.0954451150103321
2023-05-26 22:45:00,2023-05-26 22:45:00,436.3,445.26,0.8366600265340756,1.2116104984688727
2023-05-26 22:50:00,2023-05-26 22:50:00,434.5,445.9,1.51657508881031,0.8366600265340756
2023-05-26 22:55:00,2023-05-26 22:55:00,434.3,447.3,1.7888543819998317,0.8944271909999159
2023-05-26 23:00:00,2023-05-26 23:00:00,436.1,447.9,2.5495097567963922,1.3038404810405297
2023-05-26 23:05:00,2023-05-26 23:05:00,439.72,451.38,1.171324037147695,0.9391485505499219
2023-05-26 23:10:00,2023-05-26 23:10:00,442.34000000000003,452.8,0.884872872225141,1.5811388300841898
2023-05-26 23:15:00,2023-05-26 23:15:00,440.34000000000003,453,1.8392933425639142,1.6431676725154984
2023-05-26 23:20:00,2023-05-26 23:20:00,440.72,454.2,0.9066421565314464,0.8944271909999159
2023-05-26 23:25:00,2023-05-26 23:25:00,441.16,453.2,0.7092249290598843,0.8944271909999159
2023-05-26 23:30:00,2023-05-26 23:30:00,442.4,453,0.8366600265340756,0.44721359549995793
2023-05-26 23:35:00,2023-05-26 23:35:00,440.3,452.58,0.44721359549995793,0.43817804600413135
2023-05-26 23:40:00,2023-05-26 23:40:00,440.1,453.8,0.7071067811865476,0.7071067811865476
2023-05-26 23:45:00,2023-05-26 23:45:00,442.16,453.6,0.6730527468185648,0.8366600265340756
2023-05-26 23:50:00,2023-05-26 23:50:00,439.94,452.58,1.1282730166054553,1.091787525116494
2023-05-26 23:55:00,2023-05-26 23:55:00,441.94,451.2,2.64064386087937,0.5477225575051661
2023-05-27 00:00:00,2023-05-27,446,454.6,1.4832396974191326,0.8366600265340756
2023-05-27 00:05:00,2023-05-27 00:05:00,443.38,454.8,0.8438009243891567,0.7071067811865476
2023-05-27 00:10:00,2023-05-27 00:10:00,445.2,455.2,1.5811388300841898,0.5477225575051661
