time (UTC),temp (degC),qc_temp,do (mg/L),qc_do,salinity (ppt),qc_salinity
6/1/2023 0:05,11.98,0,9.407,0,29.994,0
6/1/2023 0:10,12.0065,0,9.54,0,30.0127,0
6/1/2023 0:15,12.0101,0,9.737,0,30.0652,0
6/1/2023 0:20,12.016,0,9.983,0,30.1124,0
6/1/2023 0:25,12.08,0,10.173,0,30.1041,0
6/1/2023 0:30,11.9883,0,10.282,0,30.1341,0
6/1/2023 0:35,11.9608,0,10.374,0,30.1137,0
6/1/2023 0:40,11.953,0,10.378,0,30.1113,0
6/1/2023 0:45,11.8539,0,10.357,0,30.1886,0
6/1/2023 0:50,11.9049,0,10.352,0,30.1282,0
6/1/2023 0:55,11.9189,0,10.352,0,30.1203,0
6/1/2023 1:00,11.836,0,10.326,0,30.1864,0
6/1/2023 1:05,11.8307,0,10.318,0,30.0795,0
6/1/2023 1:10,11.8047,0,10.278,0,30.0998,0
6/1/2023 1:15,11.8469,0,10.263,0,30.0455,0
6/1/2023 1:20,11.9079,0,10.236,0,30.0475,0
6/1/2023 1:25,11.8878,0,10.199,0,30.0628,0
6/1/2023 1:30,11.8943,0,10.168,0,30.0607,0
6/1/2023 1:35,11.9167,0,10.127,0,30.0802,0
6/1/2023 1:40,11.9338,0,10.076,0,30.0919,0
6/1/2023 1:45,11.9461,0,9.991,0,30.0979,0
6/1/2023 1:50,11.9295,0,9.9,0,30.1101,0
6/1/2023 1:55,11.945,0,9.733,0,30.1186,0
6/1/2023 2:00,11.9707,0,9.542,0,30.121,0
6/1/2023 2:05,11.9869,0,9.506,0,30.1423,0
6/1/2023 2:10,11.9899,0,9.658,0,30.1937,0
6/1/2023 2:15,11.9828,0,9.902,0,30.2255,0
6/1/2023 2:20,11.9887,0,10.149,0,30.2607,0
6/1/2023 2:25,11.973,0,10.393,0,30.2868,0
6/1/2023 2:30,11.9677,0,10.571,0,30.2848,0
6/1/2023 2:35,11.8696,0,10.66,0,30.3029,0
6/1/2023 2:40,11.8362,0,10.727,0,30.3066,0
6/1/2023 2:45,11.8266,0,10.761,0,30.3319,0
6/1/2023 2:50,11.8682,0,10.792,0,30.3266,0
6/1/2023 2:55,12.0562,0,10.8,0,30.3143,0
6/1/2023 3:00,12.082,0,10.797,0,30.3748,0
6/1/2023 3:05,12.1404,0,10.829,0,30.4063,0
6/1/2023 3:10,12.0902,0,10.887,0,30.4369,0
6/1/2023 3:15,12.0824,0,10.867,0,30.4288,0
6/1/2023 3:20,12.0171,0,10.84,0,30.4374,0
6/1/2023 3:25,12.0005,0,10.81,0,30.4249,0
6/1/2023 3:30,11.976,0,10.763,0,30.4201,0
6/1/2023 3:35,11.9715,0,10.761,0,30.4174,0
6/1/2023 3:40,11.967,0,10.827,0,30.4211,0
6/1/2023 3:45,11.8791,0,10.946,0,30.4369,0
6/1/2023 3:50,11.8458,0,11.094,0,30.3885,0
6/1/2023 3:55,11.8084,0,11.21,0,30.3453,0
6/1/2023 4:00,11.801,0,11.286,0,30.2703,0
6/1/2023 4:05,11.735,0,11.278,0,30.2754,0
6/1/2023 4:10,11.7124,0,11.207,0,30.2391,0
6/1/2023 4:15,11.6312,0,11.132,0,30.218,0
6/1/2023 4:20,11.5391,0,10.965,0,30.1839,0
6/1/2023 4:25,11.4865,0,10.823,0,30.1864,0
6/1/2023 4:30,11.4957,0,10.697,0,30.1445,0
6/1/2023 4:35,11.4483,0,10.585,0,30.1481,0
6/1/2023 4:40,11.4265,0,10.472,0,30.1383,0
6/1/2023 4:45,11.4639,0,10.377,0,30.1316,0
6/1/2023 4:50,11.4221,0,10.334,0,30.1813,0
6/1/2023 4:55,11.3672,0,10.284,0,30.1527,0
6/1/2023 5:00,11.3562,0,10.227,0,30.1233,0
6/1/2023 5:05,11.3394,0,10.115,0,30.1108,0
6/1/2023 5:10,11.3366,0,10.055,0,30.088,0
6/1/2023 5:15,11.3663,0,10.014,0,30.0787,0
6/1/2023 5:20,11.3434,0,9.98,0,30.107,0
6/1/2023 5:25,11.3434,0,9.961,0,30.1058,0
6/1/2023 5:30,11.3361,0,9.948,0,30.1063,0
6/1/2023 5:35,11.3401,0,9.92,0,30.1018,0
6/1/2023 5:40,11.328,0,9.906,0,30.1065,0
6/1/2023 5:45,11.3184,0,9.897,0,30.1043,0
6/1/2023 5:50,11.2939,0,9.863,0,30.1019,0
6/1/2023 5:55,11.2828,0,9.851,0,30.0845,0
6/1/2023 6:00,11.268,0,9.821,0,30.065,0
6/1/2023 6:05,11.282,0,9.801,0,30.0703,0
6/1/2023 6:10,11.2607,0,9.791,0,30.0792,0
6/1/2023 6:15,11.2799,0,9.775,0,30.0714,0
6/1/2023 6:20,11.2585,0,9.76,0,30.0819,0
6/1/2023 6:25,11.2621,0,9.744,0,30.0751,0
6/1/2023 6:30,11.2586,0,9.718,0,30.0712,0
6/1/2023 6:35,11.2627,0,9.694,0,30.07,0
6/1/2023 6:40,11.2471,0,9.688,0,30.0837,0
6/1/2023 6:45,11.2318,0,9.679,0,30.0846,0
6/1/2023 6:50,11.2281,0,9.65,0,30.0771,0
6/1/2023 6:55,11.2167,0,9.613,0,30.075,0
6/1/2023 7:00,11.218,0,9.591,0,30.0652,0
6/1/2023 7:05,11.2269,0,9.549,0,30.0556,0
6/1/2023 7:10,11.2238,0,9.548,0,30.0561,0
6/1/2023 7:15,11.229,0,9.534,0,30.0563,0
6/1/2023 7:20,11.2331,0,9.533,0,30.057,0
6/1/2023 7:25,11.2333,0,9.531,0,30.0567,0
6/1/2023 7:30,11.2321,0,9.512,0,30.0588,0
6/1/2023 7:35,11.231,0,9.515,0,30.0579,0
6/1/2023 7:40,11.2249,0,9.496,0,30.0608,0
6/1/2023 7:45,11.2249,0,9.475,0,30.0621,0
6/1/2023 7:50,11.2297,0,9.456,0,30.0591,0
6/1/2023 7:55,11.2281,0,9.451,0,30.06,0
6/1/2023 8:00,11.2235,0,9.442,0,30.0616,0
6/1/2023 8:05,11.2165,0,9.419,0,30.0609,0
6/1/2023 8:10,11.2169,0,9.414,0,30.0591,0
6/1/2023 8:15,11.2154,0,9.413,0,30.0568,0
6/1/2023 8:20,11.2168,0,9.414,0,30.0608,0
6/1/2023 8:25,11.2173,0,9.385,0,30.0591,0
6/1/2023 8:30,11.2122,0,9.358,0,30.0595,0
6/1/2023 8:35,11.2202,0,9.315,0,30.0539,0
6/1/2023 8:40,11.2201,0,9.273,0,30.0593,0
6/1/2023 8:45,11.2547,0,9.255,0,30.0232,0
6/1/2023 8:50,11.2828,0,9.293,0,30.0296,0
6/1/2023 8:55,11.2456,0,9.341,0,30.0718,0
6/1/2023 9:00,11.2394,0,9.375,0,30.0479,0
6/1/2023 9:05,11.2281,0,9.387,0,30.0563,0
6/1/2023 9:10,11.2424,0,9.446,0,30.0454,0
6/1/2023 9:15,11.2294,0,9.511,0,30.0629,0
6/1/2023 9:20,11.2212,0,9.548,0,30.0801,0
6/1/2023 9:25,11.1974,0,9.555,0,30.0726,0
6/1/2023 9:30,11.2381,0,9.533,0,30.0978,0
6/1/2023 9:35,11.2836,0,9.512,0,30.1431,0
6/1/2023 9:40,11.3264,0,9.511,0,30.2012,0
6/1/2023 9:45,11.323,0,9.54,0,30.2182,0
6/1/2023 9:50,11.3228,0,9.565,0,30.2195,0
6/1/2023 9:55,11.3328,0,9.567,0,30.2123,0
6/1/2023 10:00,11.3489,0,9.565,0,30.1583,0
6/1/2023 10:05,11.4153,0,9.55,0,30.1705,0
6/1/2023 10:10,11.5537,0,9.527,0,30.1841,0
6/1/2023 10:15,11.6452,0,9.497,0,30.2669,0
6/1/2023 10:20,11.6205,0,9.506,0,30.2533,0
6/1/2023 10:25,11.6403,0,9.583,0,30.2213,0
6/1/2023 10:30,11.6273,0,9.618,0,30.3272,0
6/1/2023 10:35,11.8372,0,9.651,0,30.1969,0
6/1/2023 10:40,11.8717,0,9.658,0,30.4118,0
6/1/2023 10:45,11.8354,0,9.706,0,30.4756,0
6/1/2023 10:50,11.8763,0,9.829,0,30.4367,0
6/1/2023 10:55,11.8281,0,10.029,0,30.4846,0
6/1/2023 11:00,11.8329,0,10.186,0,30.4493,0
6/1/2023 11:05,11.7895,0,10.281,0,30.4553,0
6/1/2023 11:10,11.755,0,10.332,0,30.4664,0
6/1/2023 11:15,11.755,0,10.352,0,30.4766,0
6/1/2023 11:20,11.7131,0,10.378,0,30.5316,0
6/1/2023 11:25,11.736,0,10.386,0,30.5108,0
6/1/2023 11:30,11.7262,0,10.369,0,30.496,0
6/1/2023 11:35,11.7094,0,10.337,0,30.4751,0
6/1/2023 11:40,11.7464,0,10.291,0,30.4636,0
6/1/2023 11:45,11.742,0,10.302,0,30.5342,0
6/1/2023 11:50,11.7594,0,10.366,0,30.5018,0
6/1/2023 11:55,11.7624,0,10.397,0,30.5314,0
6/1/2023 12:00,11.7565,0,10.486,0,30.5172,0
6/1/2023 12:05,11.7908,0,10.506,0,30.4984,0
6/1/2023 12:10,11.807,0,10.524,0,30.5292,0
6/1/2023 12:15,11.8755,0,10.666,0,30.5228,0
6/1/2023 12:20,11.8278,0,10.802,0,30.5313,0
6/1/2023 12:25,11.8449,0,10.852,0,30.5362,0
6/1/2023 12:30,11.8581,0,10.923,0,30.5224,0
6/1/2023 12:35,11.8666,0,10.961,0,30.55,0
6/1/2023 12:40,11.8595,0,10.985,0,30.5634,0
6/1/2023 12:45,11.8909,0,11.023,0,30.5456,0
6/1/2023 12:50,11.8892,0,11.081,0,30.5804,0
6/1/2023 12:55,11.9116,0,11.141,0,30.5961,0
6/1/2023 13:00,11.9241,0,11.232,0,30.6064,0
6/1/2023 13:05,11.9266,0,11.298,0,30.6012,0
6/1/2023 13:10,11.9373,0,11.342,0,30.5922,0
6/1/2023 13:15,11.9271,0,11.384,0,30.5984,0
6/1/2023 13:20,11.92,0,11.391,0,30.5967,0
6/1/2023 13:25,11.9089,0,11.375,0,30.595,0
6/1/2023 13:30,11.8671,0,11.372,0,30.5823,0
6/1/2023 13:35,11.8896,0,11.365,0,30.5665,0
6/1/2023 13:40,11.8819,0,11.353,0,30.5672,0
6/1/2023 13:45,11.8759,0,11.321,0,30.5722,0
6/1/2023 13:50,11.8718,0,11.285,0,30.5826,0
6/1/2023 13:55,11.8755,0,11.249,0,30.5388,0
6/1/2023 14:00,11.8604,0,11.236,0,30.5643,0
6/1/2023 14:05,11.8655,0,11.229,0,30.5539,0
6/1/2023 14:10,11.8666,0,11.176,0,30.5583,0
6/1/2023 14:15,11.8543,0,11.143,0,30.5552,0
6/1/2023 14:20,11.8627,0,11.122,0,30.5606,0
6/1/2023 14:25,11.8466,0,11.118,0,30.575,0
6/1/2023 14:30,11.8579,0,11.111,0,30.5522,0
6/1/2023 14:35,11.8678,0,11.077,0,30.5536,0
6/1/2023 14:40,11.8767,0,11.046,0,30.5599,0
6/1/2023 14:45,11.8755,0,11.082,0,30.5594,0
6/1/2023 14:50,11.8681,0,11.126,0,30.5581,0
6/1/2023 14:55,11.8756,0,11.142,0,30.5457,0
6/1/2023 15:00,11.8827,0,11.132,0,30.5358,0
6/1/2023 15:05,11.889,0,11.117,0,30.5424,0
6/1/2023 15:10,11.8928,0,11.081,0,30.5442,0
6/1/2023 15:15,11.8992,0,11.079,0,30.5397,0
6/1/2023 15:20,11.9196,0,11.044,0,30.5282,0
6/1/2023 15:25,11.9286,0,11.033,0,30.5349,0
6/1/2023 15:30,11.9371,0,11.025,0,30.5361,0
6/1/2023 15:35,11.95,0,10.997,0,30.5301,0
6/1/2023 15:40,11.9596,0,10.983,0,30.5323,0
6/1/2023 15:45,11.978,0,10.952,0,30.5278,0
6/1/2023 15:50,11.983,0,10.926,0,30.5309,0
6/1/2023 15:55,11.996,0,10.878,0,30.5332,0
6/1/2023 16:00,12.0071,0,10.841,0,30.5346,0
6/1/2023 16:05,12.0357,0,10.77,0,30.5236,0
6/1/2023 16:10,12.043,0,10.728,0,30.5356,0
6/1/2023 16:15,12.0406,0,10.691,0,30.5347,0
6/1/2023 16:20,12.0581,0,10.65,0,30.5277,0
6/1/2023 16:25,12.0457,0,10.609,0,30.5489,0
6/1/2023 16:30,12.0954,0,10.552,0,30.5092,0
6/1/2023 16:35,12.1349,0,10.453,0,30.5008,0
6/1/2023 16:40,12.1457,0,10.824,0,30.5659,0
6/1/2023 16:45,12.1777,0,11.495,0,30.5606,0
6/1/2023 16:50,12.1789,0,11.828,0,30.5661,0
6/1/2023 16:55,12.1888,0,12.005,0,30.5626,0
6/1/2023 17:00,12.1683,0,12.112,0,30.5724,0
6/1/2023 17:05,12.1944,0,12.233,0,30.5488,0
6/1/2023 17:10,12.1732,0,12.26,0,30.5656,0
6/1/2023 17:15,12.182,0,12.245,0,30.4896,0
6/1/2023 17:20,12.0136,0,12.205,0,30.5457,0
6/1/2023 17:25,11.8421,0,11.901,0,30.2831,0
6/1/2023 17:30,11.8047,0,11.582,0,30.2771,0
6/1/2023 17:35,11.7513,0,11.435,0,30.2587,0
6/1/2023 17:40,11.6992,0,11.316,0,30.2376,0
6/1/2023 17:45,11.6461,0,11.18,0,30.1164,0
6/1/2023 17:50,11.61,0,10.961,0,30.1086,0
6/1/2023 17:55,11.5583,0,10.843,0,30.1013,0
6/1/2023 18:00,11.5853,0,10.8,0,30.1184,0
6/1/2023 18:05,11.642,0,10.823,0,30.1205,0
6/1/2023 18:10,11.5911,0,10.809,0,30.1238,0
6/1/2023 18:15,11.6137,0,10.78,0,30.1376,0
6/1/2023 18:20,11.5258,0,10.73,0,30.1124,0
6/1/2023 18:25,11.4926,0,10.662,0,30.1078,0
6/1/2023 18:30,11.5124,0,10.586,0,30.0915,0
6/1/2023 18:35,11.4592,0,10.503,0,30.095,0
6/1/2023 18:40,11.425,0,10.472,0,30.0973,0
6/1/2023 18:45,11.4763,0,10.423,0,30.0999,0
6/1/2023 18:50,11.5036,0,10.443,0,30.1153,0
6/1/2023 18:55,11.4375,0,10.437,0,30.103,0
6/1/2023 19:00,11.43,0,10.361,0,30.1098,0
6/1/2023 19:05,11.4541,0,10.372,0,30.1102,0
6/1/2023 19:10,11.4183,0,10.335,0,30.0932,0
6/1/2023 19:15,11.4481,0,10.292,0,30.105,0
6/1/2023 19:20,11.4533,0,10.297,0,30.108,0
6/1/2023 19:25,11.45,0,10.315,0,30.1135,0
6/1/2023 19:30,11.4377,0,10.3,0,30.1111,0
6/1/2023 19:35,11.4445,0,10.297,0,30.1016,0
6/1/2023 19:40,11.4728,0,10.289,0,30.0978,0
6/1/2023 19:45,11.4903,0,10.309,0,30.1038,0
6/1/2023 19:50,11.4942,0,10.359,0,30.0979,0
6/1/2023 19:55,11.5069,0,10.392,0,30.1011,0
6/1/2023 20:00,11.5224,0,10.425,0,30.0984,0
6/1/2023 20:05,11.5115,0,10.449,0,30.0973,0
6/1/2023 20:10,11.5237,0,10.442,0,30.0938,0
6/1/2023 20:15,11.5671,0,10.45,0,30.0719,0
6/1/2023 20:20,11.5646,0,10.477,0,30.0902,0
6/1/2023 20:25,11.5602,0,10.491,0,30.0891,0
6/1/2023 20:30,11.583,0,10.503,0,30.0812,0
6/1/2023 20:35,11.6001,0,10.499,0,30.0617,0
6/1/2023 20:40,11.6234,0,10.474,0,30.0462,0
6/1/2023 20:45,11.6266,0,10.45,0,30.0393,0
6/1/2023 20:50,11.6334,0,10.421,0,30.0161,0
6/1/2023 20:55,11.6402,0,10.4,0,30.0176,0
6/1/2023 21:00,11.6423,0,10.406,0,30.0016,0
6/1/2023 21:05,11.6457,0,10.416,0,29.9793,0
6/1/2023 21:10,11.6585,0,10.387,0,29.9778,0
6/1/2023 21:15,11.6583,0,10.368,0,29.9836,0
6/1/2023 21:20,11.6518,0,10.377,0,29.967,0
6/1/2023 21:25,11.6635,0,10.348,0,29.9638,0
6/1/2023 21:30,11.6569,0,10.331,0,29.9641,0
6/1/2023 21:35,11.6728,0,10.338,0,29.9636,0
6/1/2023 21:40,11.6722,0,10.318,0,29.943,0
6/1/2023 21:45,11.6592,0,10.285,0,29.9578,0
6/1/2023 21:50,11.6659,0,10.256,0,29.9585,0
6/1/2023 21:55,11.6612,0,10.238,0,29.9512,0
6/1/2023 22:00,11.6585,0,10.214,0,29.9437,0
6/1/2023 22:05,11.6681,0,10.206,0,29.9549,0
6/1/2023 22:10,11.6922,0,10.221,0,29.95,0
6/1/2023 22:15,11.7064,0,10.204,0,29.9553,0
6/1/2023 22:20,11.6834,0,10.188,0,29.958,0
6/1/2023 22:25,11.6877,0,10.195,0,29.9574,0
6/1/2023 22:30,11.6852,0,10.152,0,29.957,0
6/1/2023 22:35,11.671,0,10.107,0,29.9496,0
6/1/2023 22:40,11.6681,0,10.063,0,29.9496,0
6/1/2023 22:45,11.6777,0,10.028,0,29.9422,0
6/1/2023 22:50,11.7113,0,9.999,0,29.9278,0
6/1/2023 22:55,11.7388,0,9.951,0,29.9297,0
6/1/2023 23:00,11.7283,0,9.895,0,29.9403,0
6/1/2023 23:05,11.7622,0,9.846,0,29.917,0
6/1/2023 23:10,11.7804,0,9.801,0,29.9712,0
6/1/2023 23:15,11.7864,0,9.769,0,29.9348,0
6/1/2023 23:20,11.8557,0,9.72,0,29.9085,0
6/1/2023 23:25,12.0628,0,9.617,0,29.9373,0
6/1/2023 23:30,12.0931,0,9.659,0,30.047,0
6/1/2023 23:35,11.9135,0,9.811,0,30.0379,0
6/1/2023 23:40,11.9383,0,9.878,0,29.9851,0
6/1/2023 23:45,11.9933,0,9.958,0,29.9794,0
6/1/2023 23:50,12.0168,0,10.007,0,29.9756,0
6/1/2023 23:55,11.9928,0,10.014,0,29.9898,0
6/2/2023 0:00,11.9803,0,10.017,0,29.9879,0
6/2/2023 0:05,11.9475,0,9.985,0,29.9824,0
6/2/2023 0:10,11.8961,0,9.974,0,29.9967,0
6/2/2023 0:15,11.9037,0,9.991,0,29.9658,0
6/2/2023 0:20,11.9086,0,10.012,0,29.9649,0
6/2/2023 0:25,11.924,0,10.014,0,29.9621,0
6/2/2023 0:30,11.9809,0,10.008,0,29.9519,0
6/2/2023 0:35,12.0477,0,9.962,0,29.9975,0
6/2/2023 0:40,11.865,0,9.916,0,30.0203,0
6/2/2023 0:45,11.8796,0,9.884,0,29.9742,0
6/2/2023 0:50,11.9278,0,9.838,0,29.9413,0
6/2/2023 0:55,11.9122,0,9.787,0,29.9695,0
6/2/2023 1:00,11.9141,0,9.741,0,29.9696,0
6/2/2023 1:05,12.0915,0,9.7,0,29.8727,0
6/2/2023 1:10,12.3303,0,9.626,0,29.9018,0
6/2/2023 1:15,12.3603,0,9.461,0,29.9531,0
6/2/2023 1:20,12.42,0,9.341,0,29.9546,0
6/2/2023 1:25,12.4473,0,9.34,0,29.9652,0
6/2/2023 1:30,12.3795,0,9.402,0,30.0208,0
6/2/2023 1:35,12.4021,0,9.54,0,29.9932,0
6/2/2023 1:40,12.3836,0,9.654,0,30.0157,0
6/2/2023 1:45,12.3538,0,9.715,0,30.0035,0
6/2/2023 1:50,12.2332,0,9.742,0,30.0444,0
6/2/2023 1:55,12.1678,0,9.758,0,30.0276,0
6/2/2023 2:00,12.0883,0,9.737,0,30.0296,0
6/2/2023 2:05,12.0695,0,9.72,0,30.0311,0
6/2/2023 2:10,12.0299,0,9.705,0,30.0464,0
6/2/2023 2:15,12.0416,0,9.672,0,30.0235,0
6/2/2023 2:20,12.0589,0,9.629,0,30.0118,0
6/2/2023 2:25,12.0406,0,9.597,0,30.0329,0
6/2/2023 2:30,12.0179,0,9.508,0,30.0325,0
6/2/2023 2:35,12.1334,0,9.41,0,30.0373,0
6/2/2023 2:40,12.0373,0,9.383,0,30.0655,0
6/2/2023 2:45,12.0667,0,9.438,0,30.0316,0
6/2/2023 2:50,12.2433,0,9.435,0,29.9802,0
6/2/2023 2:55,12.1302,0,9.425,0,30.1296,0
6/2/2023 3:00,12.092,0,9.574,0,30.0644,0
6/2/2023 3:05,12.2291,0,9.713,0,30.0345,0
6/2/2023 3:10,12.3241,0,9.793,0,30.0717,0
6/2/2023 3:15,12.3407,0,9.818,0,30.0685,0
6/2/2023 3:20,12.3364,0,9.697,0,30.0654,0
6/2/2023 3:25,12.3314,0,9.621,0,30.0589,0
6/2/2023 3:30,12.3375,0,9.634,0,30.0753,0
6/2/2023 3:35,12.3881,0,9.701,0,30.0611,0
6/2/2023 3:40,12.3797,0,9.783,0,30.0951,0
6/2/2023 3:45,12.3677,0,9.873,0,30.1023,0
6/2/2023 3:50,12.6351,0,10.036,0,30.0727,0
6/2/2023 3:55,12.6181,0,10.162,0,30.1808,0
6/2/2023 4:00,12.8037,0,10.323,0,30.1235,0
6/2/2023 4:05,12.902,0,10.495,0,30.1796,0
6/2/2023 4:10,12.9157,0,10.62,0,30.1425,0
6/2/2023 4:15,12.88,0,10.787,0,30.1886,0
6/2/2023 4:20,12.9156,0,11.13,0,30.2066,0
6/2/2023 4:25,12.871,0,11.523,0,30.2873,0
6/2/2023 4:30,12.7715,0,11.837,0,30.2873,0
6/2/2023 4:35,12.6388,0,12.028,0,30.3088,0
6/2/2023 4:40,12.4542,0,12.132,0,30.358,0
6/2/2023 4:45,12.2414,0,12.111,0,30.2534,0
6/2/2023 4:50,12.2111,0,11.934,0,30.2268,0
6/2/2023 4:55,12.0966,0,11.808,0,30.2663,0
6/2/2023 5:00,12.1202,0,11.639,0,30.1341,0
6/2/2023 5:05,12.0584,0,11.492,0,30.1747,0
6/2/2023 5:10,11.9531,0,11.394,0,30.177,0
6/2/2023 5:15,11.6172,0,11.241,0,30.2971,0
6/2/2023 5:20,11.554,0,11.093,0,30.1946,0
6/2/2023 5:25,11.5111,0,10.849,0,30.1827,0
6/2/2023 5:30,11.463,0,10.604,0,30.1529,0
6/2/2023 5:35,11.4157,0,10.384,0,30.1354,0
6/2/2023 5:40,11.4007,0,10.236,0,30.1402,0
6/2/2023 5:45,11.4135,0,10.101,0,30.1374,0
6/2/2023 5:50,11.4413,0,10.004,0,30.1207,0
6/2/2023 5:55,11.4273,0,9.928,0,30.1237,0
6/2/2023 6:00,11.3996,0,9.89,0,30.1286,0
6/2/2023 6:05,11.3788,0,9.846,0,30.1201,0
6/2/2023 6:10,11.3707,0,9.816,0,30.1112,0
6/2/2023 6:15,11.3806,0,9.772,0,30.1073,0
6/2/2023 6:20,11.4104,0,9.72,0,30.1,0
6/2/2023 6:25,11.4215,0,9.687,0,30.0998,0
6/2/2023 6:30,11.4066,0,9.696,0,30.1085,0
6/2/2023 6:35,11.403,0,9.692,0,30.1048,0
6/2/2023 6:40,11.3924,0,9.694,0,30.1076,0
6/2/2023 6:45,11.3924,0,9.668,0,30.1041,0
6/2/2023 6:50,11.3985,0,9.658,0,30.0965,0
6/2/2023 6:55,11.3994,0,9.64,0,30.0971,0
6/2/2023 7:00,11.3981,0,9.629,0,30.0942,0
6/2/2023 7:05,11.4151,0,9.592,0,30.0907,0
6/2/2023 7:10,11.4188,0,9.571,0,30.0902,0
6/2/2023 7:15,11.4127,0,9.595,0,30.0932,0
6/2/2023 7:20,11.4186,0,9.608,0,30.0923,0
6/2/2023 7:25,11.442,0,9.605,0,30.0896,0
6/2/2023 7:30,11.4384,0,9.601,0,30.0927,0
6/2/2023 7:35,11.4604,0,9.596,0,30.087,0
6/2/2023 7:40,11.4501,0,9.61,0,30.0979,0
6/2/2023 7:45,11.4476,0,9.631,0,30.0951,0
6/2/2023 7:50,11.4633,0,9.619,0,30.0955,0
6/2/2023 7:55,11.4753,0,9.606,0,30.089,0
6/2/2023 8:00,11.4854,0,9.605,0,30.0939,0
6/2/2023 8:05,11.4969,0,9.65,0,30.0887,0
6/2/2023 8:10,11.5311,0,9.655,0,30.0566,0
6/2/2023 8:15,11.5395,0,9.8,0,30.0471,0
6/2/2023 8:20,11.5667,0,9.861,0,30.0298,0
6/2/2023 8:25,11.5859,0,9.869,0,30.0591,0
6/2/2023 8:30,11.5712,0,9.837,0,30.0522,0
6/2/2023 8:35,11.5618,0,9.816,0,30.0546,0
6/2/2023 8:40,11.5493,0,9.782,0,30.0637,0
6/2/2023 8:45,11.5547,0,9.748,0,30.0532,0
6/2/2023 8:50,11.5588,0,9.747,0,30.0564,0
6/2/2023 8:55,11.5729,0,9.737,0,30.0588,0
6/2/2023 9:00,11.6924,0,9.741,0,30.0671,0
6/2/2023 9:05,11.8761,0,9.792,0,30.0679,0
6/2/2023 9:10,12.062,0,9.922,0,30.1117,0
6/2/2023 9:15,12.0955,0,10.15,0,30.2055,0
6/2/2023 9:20,12.1162,0,10.39,0,30.2491,0
6/2/2023 9:25,12.1377,0,10.566,0,30.2791,0
6/2/2023 9:30,12.1594,0,10.691,0,30.3041,0
6/2/2023 9:35,12.1983,0,10.746,0,30.2959,0
6/2/2023 9:40,11.8409,0,10.726,0,30.4795,0
6/2/2023 9:45,11.7612,0,10.728,0,30.1598,0
6/2/2023 9:50,11.4966,0,10.678,0,30.0759,0
6/2/2023 9:55,11.5338,0,10.481,0,30.068,0
6/2/2023 10:00,11.4925,0,10.309,0,30.0609,0
6/2/2023 10:05,11.5157,0,10.174,0,30.0498,0
6/2/2023 10:10,11.5009,0,10.054,0,30.0442,0
6/2/2023 10:15,11.5,0,9.969,0,30.0485,0
6/2/2023 10:20,11.4873,0,9.894,0,30.0464,0
6/2/2023 10:25,11.4699,0,9.85,0,30.0477,0
6/2/2023 10:30,11.4489,0,9.822,0,30.0461,0
6/2/2023 10:35,11.4518,0,9.77,0,30.0525,0
6/2/2023 10:40,11.4744,0,9.743,0,30.0451,0
6/2/2023 10:45,11.5107,0,9.699,0,30.0377,0
6/2/2023 10:50,11.5075,0,9.656,0,30.0764,0
6/2/2023 10:55,11.8276,0,9.61,0,29.9547,0
6/2/2023 11:00,11.7576,0,9.572,0,30.2536,0
6/2/2023 11:05,11.8887,0,9.625,0,30.1863,0
6/2/2023 11:10,11.9097,0,9.716,0,30.2083,0
6/2/2023 11:15,11.8382,0,9.793,0,30.3327,0
6/2/2023 11:20,11.9519,0,9.859,0,30.2465,0
6/2/2023 11:25,11.9177,0,9.936,0,30.285,0
6/2/2023 11:30,11.9323,0,9.977,0,30.2343,0
6/2/2023 11:35,11.8295,0,10.054,0,30.3144,0
6/2/2023 11:40,11.7291,0,10.094,0,30.3134,0
6/2/2023 11:45,11.7345,0,10.049,0,30.2451,0
6/2/2023 11:50,11.6766,0,9.973,0,30.2877,0
6/2/2023 11:55,11.6999,0,9.821,0,30.2544,0
6/2/2023 12:00,11.8057,0,9.676,0,30.1466,0
6/2/2023 12:05,11.7493,0,9.579,0,30.2154,0
6/2/2023 12:10,11.8233,0,9.54,0,30.2046,0
6/2/2023 12:15,11.8472,0,9.674,0,30.2068,0
6/2/2023 12:20,11.899,0,9.799,0,30.1701,0
6/2/2023 12:25,11.83,0,9.883,0,30.2311,0
6/2/2023 12:30,11.8707,0,9.925,0,30.2073,0
6/2/2023 12:35,11.904,0,9.989,0,30.2365,0
6/2/2023 12:40,11.9426,0,10.154,0,30.2442,0
6/2/2023 12:45,11.9882,0,10.226,0,30.2278,0
6/2/2023 12:50,12.0106,0,10.244,0,30.2303,0
6/2/2023 12:55,12.0053,0,10.261,0,30.266,0
6/2/2023 13:00,12.0132,0,10.396,0,30.2723,0
6/2/2023 13:05,11.9946,0,10.495,0,30.3054,0
6/2/2023 13:10,12.007,0,10.628,0,30.2939,0
6/2/2023 13:15,12.0252,0,10.71,0,30.2973,0
6/2/2023 13:20,12.0526,0,10.767,0,30.3071,0
6/2/2023 13:25,12.064,0,10.848,0,30.3338,0
6/2/2023 13:30,12.0955,0,10.974,0,30.3398,0
6/2/2023 13:35,12.1219,0,11.069,0,30.3587,0
6/2/2023 13:40,12.1611,0,11.161,0,30.3506,0
6/2/2023 13:45,12.1783,0,11.21,0,30.374,0
