datetime_pdt,sd_ppm_bare,sd_ppm_eelgrass,co2_ppm_bare,co2_ppm_eelgrass
2023-08-06 23:20:00,1.5970545444070186,1.2935535896397639,647.0273856918808,483.0532746128711
2023-08-06 23:25:00,1.981614792096542,1.2454491551574276,647.4230908432863,485.709333712175
2023-08-06 23:30:00,0.8459499172830998,1.8092206620054307,648.263964290023,489.41383719278303
2023-08-06 23:35:00,0.5361677035443733,1.0068463223635336,650.143563759199,489.7633186532178
2023-08-06 23:40:00,0.6207575296398534,3.464981345366756,651.2812160694897,496.7529478619122
2023-08-06 23:45:00,0.4424118087947622,2.5514540208081797,653.7049101218482,500.66714021878107
2023-08-06 23:50:00,0.8673697606306362,1.1747984467217023,654.7436361442876,502.6941326893024
2023-08-06 23:55:00,0.9642141829826586,2.821941066966232,652.7156472433345,510.17303594260545
2023-08-07,1.265908648992287,3.817195153339559,652.1220895162263,520.8671686319079
2023-08-07 00:05:00,1.3814304301954934,5.5335177690803015,649.6489323199421,529.7439977269498
2023-08-07 00:10:00,0.729476570580141,4.920123079088497,647.1757751236579,539.3197897428612
2023-08-07 00:15:00,0.8459499172830865,1.7922641429860393,645.7908070937387,548.1267225458162
2023-08-07 00:20:00,1.0694796486042049,1.5432683428872491,644.801544215225,553.2291518681631
2023-08-07 00:25:00,0.7294765705801045,4.625846237832042,644.801544215225,562.5952550078136
2023-08-07 00:30:00,0.4063811953982837,3.0627020689591626,645.2961756544819,572.2409433158119
2023-08-07 00:35:00,1.75402473708862,4.586070381328884,644.1585233441912,579.7198465691149
2023-08-07 00:40:00,0.506846400536032,3.9954153674201622,642.4767764507178,588.2471942037221
2023-08-07 00:45:00,1.2316223513512743,3.1896765284156583,642.1799975871637,596.7745418383294
2023-08-07 00:50:00,0.6207575296397991,3.012440992822557,641.9326818675353,602.3662452052848
2023-08-07 00:55:00,1.771374563296586,4.04100925905645,642.6251658824949,612.3614149737178
2023-08-07 01:00:00,0.5068464005360819,2.1628356970617504,640.8444927011702,619.4908367665861
2023-08-07 01:05:00,1.3016421571831984,2.088133447698411,638.0250934974063,626.6901548515414
2023-08-07 01:10:00,0.2709207969321684,3.706810658585554,636.0465677403788,631.8624804659753
2023-08-07 01:15:00,1.0345958827330484,2.7783226599974555,635.6013994450477,638.0832504617133
2023-08-07 01:20:00,0.5068464005360819,2.8456462193563055,633.820726263723,644.9330870862339
2023-08-07 01:25:00,1.0286669176818628,1.0367295512576145,634.760525998311,650.1753089927546
2023-08-07 01:30:00,2.393985506833347,2.0378095839351205,633.5734105440946,653.530331012928
2023-08-07 01:35:00,0.3318088565960717,0.8771915038814146,631.9905899384727,655.4874271913624
2023-08-07 01:40:00,0.9187371220427888,2.283694886299364,633.9691156955001,658.7026566273619
2023-08-07 01:45:00,1.2898409873968277,1.788853551611963,633.1777053926891,659.5414121324052
2023-08-07 01:50:00,1.7953826708364098,0.6348646004613927,632.9303896730607,663.455604489274
2023-08-07 01:55:00,1.1387270883389236,0.6348646004613927,632.4357582338039,663.455604489274
2023-08-07 02:00:00,0.2709207969322307,2.5871071792795095,633.5734105440946,663.8050859497088
2023-08-07 02:05:00,1.3478139469923567,1.9923508635771459,635.3046205814935,668.9075152720557
2023-08-07 02:10:00,1.414248079805354,1.8393485167026338,635.5519363011219,669.1871004404035
2023-08-07 02:15:00,1.6179817024626457,0.8045667425976375,635.5024731571963,667.9988634749254
2023-08-07 02:20:00,0.5361677035443733,1.1954105181462584,636.8874411871154,667.9289671828385
2023-08-07 02:25:00,0.9019397800473102,3.180089261378094,635.9476414525275,672.5421224605768
2023-08-07 02:30:00,1.653504887606024,1.143183719140164,636.8874411871155,672.122744708055
2023-08-07 02:35:00,1.467313972594649,1.543268342887236,637.8767040656292,673.1012927972723
2023-08-07 02:40:00,1.303989575063401,0.9246410321379148,635.4530100132706,676.2466259411848
2023-08-07 02:45:00,1.4776984898006336,0.6251714419263251,637.0358306188925,679.3220627930103
2023-08-07 02:50:00,0.22120590439733026,2.1171770324147237,636.2444203160816,678.4134109958801
2023-08-07 02:55:00,0.9799446531578544,1.3076398879761113,637.6293883460007,679.3919590850973
2023-08-07 03:00:00,1.3836424899473474,1.0484443813041366,636.9863674749669,683.9352180707486
2023-08-07 03:05:00,0.9352328223534117,1.6091334851953072,636.49173603571,685.6127290808353
2023-08-07 03:10:00,0.6862732705344056,1.8159589373289255,635.551936301122,690.5753658190084
2023-08-07 03:15:00,1.8457773783058218,1.0007626030873473,637.0358306188925,691.5539139082256
2023-08-07 03:20:00,0.995426569788215,2.751819771284123,637.283146338521,695.8175877255292
2023-08-07 03:25:00,0.4424118087947273,0.1562928604815924,636.3928097478586,696.7961358147464
2023-08-07 03:30:00,1.6718981663104866,1.1954105181462584,635.7992520207504,698.3338542406592
2023-08-07 03:35:00,1.9893163943534915,2.6315745116443487,635.6508625889734,701.6888762608324
2023-08-07 03:40:00,0.5068464005360819,1.2745297065172212,637.5304620581494,706.4418241227447
2023-08-07 03:45:00,0.5068464005360819,1.6091334851952996,635.0573048618652,706.5816167069186
2023-08-07 03:50:00,2.0288935128043213,1.0308222122810256,631.2486427795874,710.2162238954397
2023-08-07 03:55:00,1.0106713553020075,1.461985839802394,631.3475690674388,713.6411422077
2023-08-07 04:00:00,1.7609851800594498,0.8045667425976202,630.2099167571481,718.0446086091774
2023-08-07 04:05:00,1.2537711812790877,1.0657752145947679,631.4464953552902,719.0231566983947
2023-08-07 04:10:00,0.44927131566409806,1.2106392915526536,633.2766316805405,723.0771416394374
2023-08-07 04:15:00,1.086501614303324,1.1216122766946162,632.7820002412836,725.3837192783066
2023-08-07 04:20:00,2.27611094201271,0.9377571628895545,628.2313910001207,726.8515414121324
2023-08-07 04:25:00,0.9642141829827038,0.6251714419263696,624.422728917843,728.0397783776104
2023-08-07 04:30:00,1.2659086489922915,2.0586801607363032,622.543129448667,729.9968745560449
2023-08-07 04:35:00,2.794777061393097,3.572582669316797,615.7666787308482,738.1048444381304
2023-08-07 04:40:00,0.506846400536032,2.463782330487591,616.112920738328,740.4813183690865
2023-08-07 04:45:00,2.246356578320634,0.924641032137904,613.3429846784895,740.9006961216081
2023-08-07 04:50:00,0.97994465315782,1.0771742042409524,609.1880805887321,742.6481034237818
2023-08-07 04:55:00,1.2166324741855683,1.5353337487075653,606.220291953191,745.6536439835204
2023-08-07 05:00:00,0.8459499172831397,2.633894101792023,604.9837133550488,751.5249325188237
2023-08-07 05:05:00,0.44241180879471775,1.5938806908616938,603.0051875980215,755.7886063361273
2023-08-07 05:10:00,1.6160904315620555,0.7656755172397592,605.7256605139341,759.2135246483875
2023-08-07 05:15:00,2.8607491537110223,1.461985839802394,614.7279527084087,759.7726949850831
2023-08-07 05:20:00,0.7937255012318771,2.0287993279330707,619.4269513813488,764.2460576786475
2023-08-07 05:25:00,2.138959297208399,0.38283775861990293,624.867897213174,760.7512430743003
2023-08-07 05:30:00,1.1252185783789797,1.1954105181462715,626.5001809627216,762.2889615002131
2023-08-07 05:35:00,1.0256895831662038,1.0884538228696925,624.1754131982145,757.9553913908226
2023-08-07 05:40:00,0.7294765705801006,1.736891214881735,623.779708046809,756.6972581332576
2023-08-07 05:45:00,1.1520772171623608,2.088133447698411,621.0592351308964,755.1595397073448
2023-08-07 05:50:00,4.4537434407875045,2.1056076724093953,622.8893714561467,762.0792726239523
2023-08-07 05:55:00,0.8459499172830998,1.3625295688723262,628.4787067197491,765.0848131836908
2023-08-07 06:00:00,0.5361677035443156,0.7576577516145961,629.4679695982628,761.4502059951698
2023-08-07 06:05:00,1.9284283659653652,2.2158337270068453,627.5883701290868,765.2945020599517
2023-08-07 06:10:00,0.8813604981655294,1.8884938185436477,626.7474966823502,764.5955391390822
2023-08-07 06:15:00,1.0286669176818628,2.3521945690774784,624.867897213174,766.9021167779514
2023-08-07 06:20:00,3.141007006165373,0.9377571628895545,622.839908312221,769.6280721693422
2023-08-07 06:25:00,1.7868453772366542,1.065775214594809,626.6485703944987,769.6979684614291
2023-08-07 06:30:00,0.5418415938644614,1.5707238083091561,627.3410544094584,770.3270350902117
2023-08-07 06:35:00,0.5530147609934528,1.7543830077628881,626.6980335384244,775.7789458729933
2023-08-07 06:40:00,0.712509677797549,2.561010061825857,626.3517915309446,780.1125159823838
2023-08-07 06:45:00,0.7082044439550186,0,626.5001809627217,782.1395084529053
2023-08-07 06:50:00,1.241515059279657,1.0367295512575647,628.1324647122693,786.4730785622958
2023-08-07 06:55:00,0.406381195398346,1.4494003616759756,627.9840752804922,789.4087228299475
2023-08-07 07:00:00,0.7294765705801006,1.8722553931244839,629.9626010375196,790.5969597954255
2023-08-07 07:05:00,0.686273270534381,1.362529568872281,629.3690433104114,800.0329592271629
2023-08-07 07:10:00,0.5530147609934528,1.432447727476078,628.6765592954519,802.8987072027277
2023-08-07 07:15:00,1.2439759438734084,1.3847582719179028,630.5066956207022,805.8343514703793
2023-08-07 07:20:00,1.0286669176818573,1.8884938185436047,629.8142116057426,808.2807216934224
2023-08-07 07:25:00,0.6449204936984105,1.362529568872281,635.700325732899,810.5174030402045
2023-08-07 07:30:00,0.7082044439550622,1.2982660044800796,634.5626734226083,812.7540843869867
2023-08-07 07:35:00,0.5068464005360376,2.272973254843735,633.4250211123175,814.8509731495951
2023-08-07 07:40:00,0.8459499172830865,0.8771915038814101,632.5841476655809,817.2274470805512
2023-08-07 07:45:00,1.5104492480846965,2.0734591025151694,632.2873688020268,821.5610171899417
2023-08-07 07:50:00,0.5068464005360819,0.5742566379298544,633.820726263723,822.7492541554197
